資料日期,股票代號,股票名稱,本週餘額,上週餘額,增減數額,增減比率,發行比率
1090529,710769,宏捷科統一9C購01,15000,15000,0,0.00,100.00
1090529,710770,中美晶兆豐9B購01,5000,5000,0,0.00,100.00
1090529,710771,金可兆豐9A購01,5000,5000,0,0.00,100.00
1090529,710772,穩懋兆豐9B購02,5000,5000,0,0.00,100.00
1090529,710773,大學光元大9A購03,5000,5000,0,0.00,100.00
1090529,710774,新普元大9A購02,10000,10000,0,0.00,100.00
1090529,710775,雍智元大9A購02,5000,5000,0,0.00,100.00
1090529,710776,精華元大9A購01,10000,10000,0,0.00,100.00
1090529,710777,聚積元大9A購02,10000,10000,0,0.00,100.00
1090529,710778,璟德元大9A購02,8000,8000,0,0.00,100.00
1090529,710779,頎邦元大9A購03,7000,7000,0,0.00,100.00
1090529,710780,群聯群益9A購03,5000,5000,0,0.00,100.00
1090529,710781,大學光凱基9A購05,5000,5000,0,0.00,100.00
1090529,710782,精測凱基9A購07,5000,5000,0,0.00,100.00
1090529,710783,優群凱基9A購05,5000,5000,0,0.00,100.00
1090529,710784,寶雅凱基9A購02,5000,5000,0,0.00,100.00
1090529,710785,鈊象凱基9B購02,5000,5000,0,0.00,100.00
1090529,710786,神盾中信9C購01,5000,5000,0,0.00,100.00
1090529,710787,世界國票9A購01,5000,5000,0,0.00,100.00
1090529,710788,良維國票9A購02,5000,5000,0,0.00,100.00
1090529,710789,信驊國票9A購04,5000,5000,0,0.00,100.00
1090529,710790,原相國票9C購01,5000,5000,0,0.00,100.00
1090529,710791,泰博國票9A購04,5000,5000,0,0.00,100.00
1090529,710792,聖暉國票9A購02,5000,5000,0,0.00,100.00
1090529,710793,璟德國票9A購01,5000,5000,0,0.00,100.00
1090529,710794,雙美國票9A購02,5000,5000,0,0.00,100.00
1090529,710795,原相元大9B購05,5000,5000,0,0.00,100.00
1090529,710796,優群元大9A購04,10000,10000,0,0.00,100.00
1090529,710797,雙鴻元大9B購02,5000,5000,0,0.00,100.00
1090529,710798,頎邦元大9A購04,8000,8000,0,0.00,100.00
1090529,710799,網龍群益9A購02,5000,5000,0,0.00,100.00
1090529,710800,磐亞群益9A購01,5000,5000,0,0.00,100.00
1090529,710801,鈺太群益9A購02,5000,5000,0,0.00,100.00
1090529,710802,金居凱基9A購02,5000,5000,0,0.00,100.00
1090529,710803,信驊凱基9A購04,5000,5000,0,0.00,100.00
1090529,710804,鈊象凱基9A購04,5000,5000,0,0.00,100.00
1090529,710805,精測統一9B購02,10000,10000,0,0.00,100.00
1090529,710806,久元永豐9A購01,5000,5000,0,0.00,100.00
1090529,710807,亞泰永豐9A購01,5000,5000,0,0.00,100.00
1090529,710808,宜特永豐9A購02,5000,5000,0,0.00,100.00
1090529,710809,信驊永豐9A購01,5000,5000,0,0.00,100.00
1090529,710810,威剛永豐9A購03,5000,5000,0,0.00,100.00
1090529,710811,原相永豐9B購01,5000,5000,0,0.00,100.00
1090529,710812,聖暉永豐9A購01,5000,5000,0,0.00,100.00
1090529,710813,網家永豐9A購03,5000,5000,0,0.00,100.00
1090529,710814,網龍永豐9A購04,5000,5000,0,0.00,100.00
1090529,710815,雙美永豐9A購02,5000,5000,0,0.00,100.00
1090529,710816,雙鴻永豐9A購03,5000,5000,0,0.00,100.00
1090529,710817,群聯國票9A購03,5000,5000,0,0.00,100.00
1090529,710818,雙鴻富邦9B購02,10000,10000,0,0.00,100.00
1090529,710819,原相元大9B購06,8000,8000,0,0.00,100.00
1090529,710820,泰博元大9A購04,5000,5000,0,0.00,100.00
1090529,710821,櫃200元大9A購02,20000,20000,0,0.00,100.00
1090529,710822,凡甲群益9A購02,5000,5000,0,0.00,100.00
1090529,710823,大江群益9A購02,5000,5000,0,0.00,100.00
1090529,710824,新鉅科群益9A購03,5000,5000,0,0.00,100.00
1090529,710825,群聯群益9A購04,5000,5000,0,0.00,100.00
1090529,710826,聚積群益9A購01,5000,5000,0,0.00,100.00
1090529,710827,優群群益9A購02,5000,5000,0,0.00,100.00
1090529,710828,鈊象群益9A購06,5000,5000,0,0.00,100.00
1090529,710829,宜鼎國票9A購01,5000,5000,0,0.00,100.00
1090529,710830,網龍國票9A購01,5000,5000,0,0.00,100.00
1090529,710831,宜鼎中信9B購01,5000,5000,0,0.00,100.00
1090529,710832,信驊中信9A購01,5000,5000,0,0.00,100.00
1090529,710833,群聯中信9C購02,5000,5000,0,0.00,100.00
1090529,710834,中美晶凱基9A購06,5000,5000,0,0.00,100.00
1090529,710835,宏捷科凱基9A購06,5000,5000,0,0.00,100.00
1090529,710836,是方凱基9A購01,5000,5000,0,0.00,100.00
1090529,710837,碩禾凱基9A購02,5000,5000,0,0.00,100.00
1090529,710838,精測凱基9B購01,5000,5000,0,0.00,100.00
1090529,710839,網家凱基9A購02,5000,5000,0,0.00,100.00
1090529,710840,環球晶凱基9A購05,5000,5000,0,0.00,100.00
1090529,710841,穩懋凱基9A購07,5000,5000,0,0.00,100.00
1090529,710842,鈊象凱基9B購03,5000,5000,0,0.00,100.00
1090529,710843,原相麥證9A購01,10000,10000,0,0.00,100.00
1090529,710844,直得永豐9A購01,5000,5000,0,0.00,100.00
1090529,710845,是方永豐9A購02,5000,5000,0,0.00,100.00
1090529,710846,群聯元大9B購02,5000,5000,0,0.00,100.00
1090529,710847,精測元大9B購01,5000,5000,0,0.00,100.00
1090529,710848,網家元大9B購01,5000,5000,0,0.00,100.00
1090529,710849,鈊象元大9B購06,6000,6000,0,0.00,100.00
1090529,710850,鈊象元大9C購02,5000,5000,0,0.00,100.00
1090529,710851,力旺永豐9B購01,5000,5000,0,0.00,100.00
1090529,710852,宇峻永豐9B購02,5000,5000,0,0.00,100.00
1090529,710853,建榮永豐9B購03,5000,5000,0,0.00,100.00
1090529,710854,神盾永豐9C購01,5000,5000,0,0.00,100.00
1090529,710855,神準永豐9B購01,5000,5000,0,0.00,100.00
1090529,710856,廣明永豐9B購01,5000,5000,0,0.00,100.00
1090529,710857,優群永豐9B購01,5000,5000,0,0.00,100.00
1090529,710858,聯亞永豐9B購01,5000,5000,0,0.00,100.00
1090529,710859,威剛國票9B購01,5000,5000,0,0.00,100.00
1090529,710860,原相國票9C購02,5000,5000,0,0.00,100.00
1090529,710861,網家國票9B購01,5000,5000,0,0.00,100.00
1090529,710862,雙鴻國票9B購01,5000,5000,0,0.00,100.00
1090529,710863,神盾麥證9C購01,5000,5000,0,0.00,100.00
1090529,710864,群聯麥證9B購02,10000,10000,0,0.00,100.00
1090529,710865,大江凱基9C購01,5000,5000,0,0.00,100.00
1090529,710866,信昌電凱基9B購01,5000,5000,0,0.00,100.00
1090529,710867,原相凱基9B購03,5000,5000,0,0.00,100.00
1090529,710868,群聯凱基9B購05,5000,5000,0,0.00,100.00
1090529,710869,璟德凱基9B購01,5000,5000,0,0.00,100.00
1090529,710870,大學光群益9B購01,5000,5000,0,0.00,100.00
1090529,710871,中美晶群益9B購02,5000,5000,0,0.00,100.00
1090529,710872,是方群益9B購01,5000,5000,0,0.00,100.00
1090529,710873,原相群益9B購02,5000,5000,0,0.00,100.00
1090529,710874,神盾群益9C購01,5000,5000,0,0.00,100.00
1090529,710875,環球晶群益9B購01,5000,5000,0,0.00,100.00
1090529,710876,環球晶群益9B購02,5000,5000,0,0.00,100.00
1090529,710877,聯亞群益9B購01,5000,5000,0,0.00,100.00
1090529,710878,晟德群益9B購01,5000,5000,0,0.00,100.00
1090529,710879,神盾國泰01購01,5000,5000,0,0.00,100.00
1090529,710880,信昌電群益9B購01,5000,5000,0,0.00,100.00
1090529,710881,原相群益9B購03,5000,5000,0,0.00,100.00
1090529,710882,泰博群益9B購02,5000,5000,0,0.00,100.00
1090529,710883,群聯群益9B購01,5000,5000,0,0.00,100.00
1090529,710884,精測群益9B購01,5000,5000,0,0.00,100.00
1090529,710885,譜瑞群益9B購01,5000,5000,0,0.00,100.00
1090529,710886,六角凱基9B購01,5000,5000,0,0.00,100.00
1090529,710887,建榮凱基9B購02,5000,5000,0,0.00,100.00
1090529,710888,網家凱基9B購01,5000,5000,0,0.00,100.00
1090529,710889,廣明凱基9B購01,5000,5000,0,0.00,100.00
1090529,710890,聯亞統一9C購01,15000,15000,0,0.00,100.00
1090529,710891,穩懋統一9C購03,10000,10000,0,0.00,100.00
1090529,710892,大江國票9B購01,5000,5000,0,0.00,100.00
1090529,710893,宇峻國票9B購02,5000,5000,0,0.00,100.00
1090529,710894,是方國票9B購01,5000,5000,0,0.00,100.00
1090529,710895,群聯國票9B購01,5000,5000,0,0.00,100.00
1090529,710896,聯亞國票9B購01,5000,5000,0,0.00,100.00
1090529,710897,雙美國票9B購02,5000,5000,0,0.00,100.00
1090529,710898,鈊象國票9B購03,5000,5000,0,0.00,100.00
1090529,710899,凡甲元大9B購02,5000,5000,0,0.00,100.00
1090529,710900,威剛元大9C購01,5000,5000,0,0.00,100.00
1090529,710901,是方元大9B購01,6000,6000,0,0.00,100.00
1090529,710902,群聯元大9B購03,5000,5000,0,0.00,100.00
1090529,710903,雍智元大9C購01,5000,5000,0,0.00,100.00
1090529,710904,璟德元大9B購01,5000,5000,0,0.00,100.00
1090529,710905,璟德元大9B購02,8000,8000,0,0.00,100.00
1090529,710906,聯亞元大9B購01,6000,6000,0,0.00,100.00
1090529,710907,聯亞元大9B購02,8000,8000,0,0.00,100.00
1090529,710908,力旺中信9B購01,5000,5000,0,0.00,100.00
1090529,710909,宜鼎永豐9B購01,5000,5000,0,0.00,100.00
1090529,710910,金可永豐9B購01,5000,5000,0,0.00,100.00
1090529,710911,建榮永豐9B購04,5000,5000,0,0.00,100.00
1090529,710912,穩懋永豐9B購01,5000,5000,0,0.00,100.00
1090529,710913,雙鴻國泰01購01,5000,5000,0,0.00,100.00
1090529,710914,原相元大01購01,5000,5000,0,0.00,100.00
1090529,710915,精測元大9B購02,5000,5000,0,0.00,100.00
1090529,710916,鈊象元大9C購03,5000,5000,0,0.00,100.00
1090529,710917,碩禾台新9C購01,5000,5000,0,0.00,100.00
1090529,710918,威剛國票9B購02,5000,5000,0,0.00,100.00
1090529,710919,網家國票9B購02,5000,5000,0,0.00,100.00
1090529,710920,網龍國票9B購01,5000,5000,0,0.00,100.00
1090529,710921,雙鴻國票9B購02,5000,5000,0,0.00,100.00
1090529,710922,聯亞中信01購01,5000,5000,0,0.00,100.00
1090529,710923,六角永豐9B購01,5000,5000,0,0.00,100.00
1090529,710924,邦特永豐9B購01,5000,5000,0,0.00,100.00
1090529,710925,金居永豐9B購01,5000,5000,0,0.00,100.00
1090529,710926,新普永豐9B購01,5000,5000,0,0.00,100.00
1090529,710927,環球晶永豐9B購01,5000,5000,0,0.00,100.00
1090529,710928,鈺太永豐9B購01,5000,5000,0,0.00,100.00
1090529,710929,神盾凱基9B購03,5000,5000,0,0.00,100.00
1090529,710930,群聯統一01購01,5000,5000,0,0.00,100.00
1090529,710931,廣明統一9B購01,5000,5000,0,0.00,100.00
1090529,710932,群聯富邦9B購02,10000,10000,0,0.00,100.00
1090529,710933,泰博群益9B購03,5000,5000,0,0.00,100.00
1090529,710934,神盾群益9B購03,5000,5000,0,0.00,100.00
1090529,710935,聯亞群益9B購02,5000,5000,0,0.00,100.00
1090529,710936,鈊象群益9B購01,5000,5000,0,0.00,100.00
1090529,710937,精測台新9B購01,5000,5000,0,0.00,100.00
1090529,710938,環球晶國泰9C購01,5000,5000,0,0.00,100.00
1090529,710939,合晶群益9B購01,5000,5000,0,0.00,100.00
1090529,710940,原相群益9B購04,5000,5000,0,0.00,100.00
1090529,710941,博智群益9B購01,5000,5000,0,0.00,100.00
1090529,710942,網家群益9B購01,5000,5000,0,0.00,100.00
1090529,710943,六角元大9B購01,10000,10000,0,0.00,100.00
1090529,710944,宏捷科元大9B購04,6000,6000,0,0.00,100.00
1090529,710945,博智元大9B購02,8000,8000,0,0.00,100.00
1090529,710946,群聯元大9B購04,6000,6000,0,0.00,100.00
1090529,710947,網龍元大9B購01,8000,8000,0,0.00,100.00
1090529,710948,穩懋元大9B購01,5000,5000,0,0.00,100.00
1090529,710949,金居中信9C購02,5000,5000,0,0.00,100.00
1090529,710950,譜瑞中信03購01,5000,5000,0,0.00,100.00
1090529,710951,譜瑞中信05購01,5000,5000,0,0.00,100.00
1090529,710952,台燿永豐9B購01,5000,5000,0,0.00,100.00
1090529,710953,欣銓永豐9B購01,5000,5000,0,0.00,100.00
1090529,710954,博智永豐9B購01,5000,5000,0,0.00,100.00
1090529,710955,譜瑞永豐9B購01,5000,5000,0,0.00,100.00
1090529,710956,大江凱基9B購02,5000,5000,0,0.00,100.00
1090529,710957,泰博凱基9B購02,5000,5000,0,0.00,100.00
1090529,710958,博智凱基9B購02,5000,5000,0,0.00,100.00
1090529,710959,神盾統一9C購01,5000,5000,0,0.00,100.00
1090529,710960,群聯統一9B購02,5000,5000,0,0.00,100.00
1090529,710961,環球晶統一01購01,5000,5000,0,0.00,100.00
1090529,710962,環球晶統一9B購01,15000,15000,0,0.00,100.00
1090529,710963,環球晶統一9B購02,6500,6500,0,0.00,100.00
1090529,710964,環球晶統一9C購02,6000,6000,0,0.00,100.00
1090529,710965,頎邦統一9C購01,5000,5000,0,0.00,100.00
1090529,710966,弘塑國票9B購01,5000,5000,0,0.00,100.00
1090529,710967,宜鼎國票9B購01,5000,5000,0,0.00,100.00
1090529,710968,環球晶國票9C購01,5000,5000,0,0.00,100.00
1090529,710969,雙鴻國票9B購03,5000,5000,0,0.00,100.00
1090529,710970,元太元大9B購01,6000,6000,0,0.00,100.00
1090529,710971,弘塑元大9C購01,5000,5000,0,0.00,100.00
1090529,710972,金可元大9B購01,5000,5000,0,0.00,100.00
1090529,710973,金居元大9B購01,5000,5000,0,0.00,100.00
1090529,710974,南光元大9B購01,8000,8000,0,0.00,100.00
1090529,710975,威剛元大9B購04,5000,5000,0,0.00,100.00
1090529,710976,原相元大01購02,5000,5000,0,0.00,100.00
1090529,710977,泰博元大01購01,5000,5000,0,0.00,100.00
1090529,710978,群聯元大9B購05,5000,5000,0,0.00,100.00
1090529,710979,精測元大9B購03,6000,6000,0,0.00,100.00
1090529,710980,網家元大9B購02,8000,8000,0,0.00,100.00
1090529,710981,璟德元大9B購03,5000,5000,0,0.00,100.00
1090529,710982,聯亞元大9B購03,5000,5000,0,0.00,100.00
1090529,710983,雙鴻元大9C購04,5000,5000,0,0.00,100.00
1090529,710984,鈊象元大9C購04,5000,5000,0,0.00,100.00
1090529,710985,鈺太元大9C購01,5000,5000,0,0.00,100.00
1090529,710986,頎邦元大9B購01,5000,5000,0,0.00,100.00
1090529,710987,頎邦元大9B購02,6000,6000,0,0.00,100.00
1090529,710988,群聯中信01購01,5000,5000,0,0.00,100.00
1090529,710989,環球晶中信9C購02,5000,5000,0,0.00,100.00
1090529,710990,頎邦中信01購01,5000,5000,0,0.00,100.00
1090529,710991,大江永豐9B購01,5000,5000,0,0.00,100.00
1090529,710992,旺矽永豐9B購01,5000,5000,0,0.00,100.00
1090529,710993,雍智永豐9B購01,5000,5000,0,0.00,100.00
1090529,710994,環球晶麥證9B購01,15000,15000,0,0.00,100.00
1090529,710995,群聯統一01購02,15000,15000,0,0.00,100.00
1090529,710996,網家統一01購01,5000,5000,0,0.00,100.00
1090529,710997,穩懋統一9B購05,15000,15000,0,0.00,100.00
1090529,710998,大江國泰01購01,5000,5000,0,0.00,100.00
1090529,710999,聯亞國泰01購01,5000,5000,0,0.00,100.00
1090529,711000,雙美國泰01購01,6000,6000,0,0.00,100.00
1090529,711001,環球晶富邦01購01,20000,20000,0,0.00,100.00
1090529,711002,宏捷科群益9B購01,5000,5000,0,0.00,100.00
1090529,711003,環球晶群益9B購04,5000,5000,0,0.00,100.00
1090529,711004,大江元大9B購01,5000,5000,0,0.00,100.00
1090529,711005,欣銓元大9B購01,8000,8000,0,0.00,100.00
1090529,711006,金居元大9B購02,6000,6000,0,0.00,100.00
1090529,711007,建榮元大9B購02,8000,8000,0,0.00,100.00
1090529,711008,雙美元大9C購02,5000,5000,0,0.00,100.00
1090529,711009,鈺太元大9B購02,5000,5000,0,0.00,100.00
1090529,711010,大江國票9B購02,5000,5000,0,0.00,100.00
1090529,711011,神盾國票9C購02,5000,5000,0,0.00,100.00
1090529,711012,群聯國票9B購02,5000,5000,0,0.00,100.00
1090529,711013,環球晶國票9B購01,5000,5000,0,0.00,100.00
1090529,711014,久元永豐9B購01,5000,5000,0,0.00,100.00
1090529,711015,大學光永豐9B購01,5000,5000,0,0.00,100.00
1090529,711016,直得永豐9B購01,5000,5000,0,0.00,100.00
1090529,711017,南光永豐9B購01,5000,5000,0,0.00,100.00
1090529,711018,泰博永豐9B購01,5000,5000,0,0.00,100.00
1090529,711019,磐亞永豐9B購01,5000,5000,0,0.00,100.00
1090529,711020,雙美永豐9B購01,5000,5000,0,0.00,100.00
1090529,711021,力旺群益9B購01,5000,5000,0,0.00,100.00
1090529,711022,大江群益9B購01,5000,5000,0,0.00,100.00
1090529,711023,宇峻群益9B購02,5000,5000,0,0.00,100.00
1090529,711024,建榮群益9C購01,5000,5000,0,0.00,100.00
1090529,711025,原相群益9B購05,5000,5000,0,0.00,100.00
1090529,711026,群聯群益9B購02,5000,5000,0,0.00,100.00
1090529,711027,精測群益9B購02,5000,5000,0,0.00,100.00
1090529,711028,網家群益9B購02,5000,5000,0,0.00,100.00
1090529,711029,網龍群益9B購01,5000,5000,0,0.00,100.00
1090529,711030,環球晶群益9B購05,5000,5000,0,0.00,100.00
1090529,711031,頎邦群益9C購01,5000,5000,0,0.00,100.00
1090529,711032,博智群益9B購02,5000,5000,0,0.00,100.00
1090529,711033,大江凱基9C購02,5000,5000,0,0.00,100.00
1090529,711034,元太凱基9B購01,5000,5000,0,0.00,100.00
1090529,711035,欣銓凱基9B購01,5000,5000,0,0.00,100.00
1090529,711036,金居凱基9B購01,5000,5000,0,0.00,100.00
1090529,711037,威剛凱基9B購03,5000,5000,0,0.00,100.00
1090529,711038,新鉅科凱基9B購01,5000,5000,0,0.00,100.00
1090529,711039,中美晶統一9B購03,15000,15000,0,0.00,100.00
1090529,711040,穩懋統一9B購06,13000,13000,0,0.00,100.00
1090529,711041,頎邦統一9B購01,12000,12000,0,0.00,100.00
1090529,711042,弘塑麥證9B購01,9000,9000,0,0.00,100.00
1090529,711043,鈊象麥證9B購01,10000,10000,0,0.00,100.00
1090529,711044,久元元大9B購01,8000,8000,0,0.00,100.00
1090529,711045,大江元大9C購01,5000,5000,0,0.00,100.00
1090529,711046,金居元大9B購03,8000,8000,0,0.00,100.00
1090529,711047,建榮元大9B購03,8000,8000,0,0.00,100.00
1090529,711048,網家元大9B購03,6000,6000,0,0.00,100.00
1090529,711049,聯亞元大9B購04,5000,5000,0,0.00,100.00
1090529,711050,鈊象國泰01購01,5000,5000,0,0.00,100.00
1090529,711051,弘塑群益9B購01,5000,5000,0,0.00,100.00
1090529,711052,精測群益9B購03,5000,5000,0,0.00,100.00
1090529,711053,磐亞群益9B購01,5000,5000,0,0.00,100.00
1090529,711054,優群群益9B購01,5000,5000,0,0.00,100.00
1090529,711055,鈺太群益9B購01,5000,5000,0,0.00,100.00
1090529,711056,碩禾中信03購01,5000,5000,0,0.00,100.00
1090529,711057,良維永豐9B購01,5000,5000,0,0.00,100.00
1090529,711058,宜特永豐9B購01,5000,5000,0,0.00,100.00
1090529,711059,建榮永豐9B購05,5000,5000,0,0.00,100.00
1090529,711060,聚積永豐9B購01,5000,5000,0,0.00,100.00
1090529,711061,環宇永豐9B購01,5000,5000,0,0.00,100.00
1090529,711062,宏捷科凱基9C購03,5000,5000,0,0.00,100.00
1090529,711063,頎邦凱基9C購01,5000,5000,0,0.00,100.00
1090529,711064,凡甲統一01購01,5000,5000,0,0.00,100.00
1090529,711065,穩懋統一9B購08,15000,15000,0,0.00,100.00
1090529,711066,大學光國票9C購01,5000,5000,0,0.00,100.00
1090529,711067,宇峻國票9B購03,5000,5000,0,0.00,100.00
1090529,711068,群聯國泰01購01,5000,5000,0,0.00,100.00
1090529,711069,台燿永豐9B購02,5000,5000,0,0.00,100.00
1090529,711070,穩懋永豐9B購02,5000,5000,0,0.00,100.00
1090529,711071,凡甲元大9C購01,5000,5000,0,0.00,100.00
1090529,711072,大江元大9C購02,5000,5000,0,0.00,100.00
1090529,711073,台燿元大9B購01,8000,8000,0,0.00,100.00
1090529,711074,台燿元大9C購01,5000,5000,0,0.00,100.00
1090529,711075,宇峻元大01購01,5000,5000,0,0.00,100.00
1090529,711076,宏捷科元大9C購02,5000,5000,0,0.00,100.00
1090529,711077,宜鼎元大9B購01,8000,8000,0,0.00,100.00
1090529,711078,泰博元大9C購02,5000,5000,0,0.00,100.00
1090529,711079,群聯元大9B購06,8000,8000,0,0.00,100.00
1090529,711080,群聯元大9B購07,6000,6000,0,0.00,100.00
1090529,711081,雍智元大9C購02,5000,5000,0,0.00,100.00
1090529,711082,環球晶元大9C購01,8000,8000,0,0.00,100.00
1090529,711083,精測富邦9C購01,10000,10000,0,0.00,100.00
1090529,711084,穩懋富邦01購01,15000,15000,0,0.00,100.00
1090529,711085,台燿凱基9B購01,5000,5000,0,0.00,100.00
1090529,711086,威剛凱基01購01,5000,5000,0,0.00,100.00
1090529,711087,神盾凱基9B購04,5000,5000,0,0.00,100.00
1090529,711088,勝麗凱基9B購01,5000,5000,0,0.00,100.00
1090529,711089,環球晶凱基9B購04,5000,5000,0,0.00,100.00
1090529,711090,網家麥證9B購01,10000,10000,0,0.00,100.00
1090529,711091,弘塑統一01購01,5000,5000,0,0.00,100.00
1090529,711092,金居統一9B購01,17000,17000,0,0.00,100.00
1090529,711093,頎邦統一9C購02,8500,8500,0,0.00,100.00
1090529,711094,信驊元大9B購01,5000,5000,0,0.00,100.00
1090529,711095,精測元大9C購01,5000,5000,0,0.00,100.00
1090529,711096,網家元大9B購04,5000,5000,0,0.00,100.00
1090529,711097,中美晶國泰01購01,5000,5000,0,0.00,100.00
1090529,711098,大學光群益9B購02,5000,5000,0,0.00,100.00
1090529,711099,台燿群益9B購02,5000,5000,0,0.00,100.00
1090529,711100,新普群益9C購01,5000,5000,0,0.00,100.00
1090529,711101,環宇群益9B購01,5000,5000,0,0.00,100.00
1090529,711102,中美晶國票9B購01,5000,5000,0,0.00,100.00
1090529,711103,元太國票9B購01,5000,5000,0,0.00,100.00
1090529,711104,磐亞國票9B購01,5000,5000,0,0.00,100.00
1090529,711105,博智凱基9B購03,5000,5000,0,0.00,100.00
1090529,711106,群聯凱基9B購06,5000,5000,0,0.00,100.00
1090529,711107,璟德凱基9B購02,5000,5000,0,0.00,100.00
1090529,711108,鈺太凱基9C購01,5000,5000,0,0.00,100.00
1090529,711109,頎邦凱基9B購01,5000,5000,0,0.00,100.00
1090529,711110,台燿統一01購01,5000,5000,0,0.00,100.00
1090529,711111,群聯統一9C購01,10000,10000,0,0.00,100.00
1090529,711112,穩懋統一01購01,10000,10000,0,0.00,100.00
1090529,711113,穩懋統一9C購04,15000,15000,0,0.00,100.00
1090529,711114,寶雅中信9B購01,5000,5000,0,0.00,100.00
1090529,711115,中美晶永豐9B購01,5000,5000,0,0.00,100.00
1090529,711116,台半永豐9B購01,5000,5000,0,0.00,100.00
1090529,711117,旺矽永豐9B購02,5000,5000,0,0.00,100.00
1090529,711118,金居永豐9B購02,5000,5000,0,0.00,100.00
1090529,711119,群聯永豐9B購02,5000,5000,0,0.00,100.00
1090529,711120,精華永豐9B購01,5000,5000,0,0.00,100.00
1090529,711121,璟德永豐9B購01,5000,5000,0,0.00,100.00
1090529,711122,雙美永豐9B購02,5000,5000,0,0.00,100.00
1090529,711123,大江元大9C購03,6000,6000,0,0.00,100.00
1090529,711124,原相元大9C購01,5000,5000,0,0.00,100.00
1090529,711125,神盾元大9C購02,5000,5000,0,0.00,100.00
1090529,711126,聯亞元大9B購05,5000,5000,0,0.00,100.00
1090529,711127,頎邦元大9B購03,8000,8000,0,0.00,100.00
1090529,711128,金居國泰01購01,5000,5000,0,0.00,100.00
1090529,711129,威剛國泰01購01,5000,5000,0,0.00,100.00
1090529,711130,譜瑞國泰01購01,5000,5000,0,0.00,100.00
1090529,711131,胡連永豐9B購01,5000,5000,0,0.00,100.00
1090529,711132,僑威永豐9B購01,5000,5000,0,0.00,100.00
1090529,711133,寶雅永豐9B購01,5000,5000,0,0.00,100.00
1090529,711134,中美晶群益9B購03,5000,5000,0,0.00,100.00
1090529,711135,元太群益9B購01,5000,5000,0,0.00,100.00
1090529,711136,威剛群益9C購01,5000,5000,0,0.00,100.00
1090529,711137,胡連群益9B購01,5000,5000,0,0.00,100.00
1090529,711138,雙美群益9C購01,5000,5000,0,0.00,100.00
1090529,711139,中美晶凱基9B購02,5000,5000,0,0.00,100.00
1090529,711140,旺矽凱基9B購01,5000,5000,0,0.00,100.00
1090529,711141,胡連凱基9B購01,5000,5000,0,0.00,100.00
1090529,711142,鈊象凱基9C購01,5000,5000,0,0.00,100.00
1090529,711143,大學光統一02購01,5000,5000,0,0.00,100.00
1090529,711144,寶雅統一01購01,5000,5000,0,0.00,100.00
1090529,711145,環球晶國票9B購02,5000,5000,0,0.00,100.00
1090529,711146,雍智群益9B購01,5000,5000,0,0.00,100.00
1090529,711147,優群群益9B購02,5000,5000,0,0.00,100.00
1090529,711148,凡甲國泰01購01,6200,6200,0,0.00,100.00
1090529,711149,網龍國泰01購01,5000,5000,0,0.00,100.00
1090529,711150,環球晶國泰9B購01,5000,5000,0,0.00,100.00
1090529,711151,泰博中信01購01,5000,5000,0,0.00,100.00
1090529,711152,大田永豐9B購01,5000,5000,0,0.00,100.00
1090529,711153,大學光永豐9B購02,5000,5000,0,0.00,100.00
1090529,711154,合晶永豐9B購01,5000,5000,0,0.00,100.00
1090529,711155,泰博永豐9B購02,5000,5000,0,0.00,100.00
1090529,711156,網龍永豐9B購01,5000,5000,0,0.00,100.00
1090529,711157,大學光元大9C購02,5000,5000,0,0.00,100.00
1090529,711158,中美晶元大9B購02,6000,6000,0,0.00,100.00
1090529,711159,中美晶元大9B購03,6000,6000,0,0.00,100.00
1090529,711160,元太元大9B購02,5000,5000,0,0.00,100.00
1090529,711161,泰博元大9C購03,5000,5000,0,0.00,100.00
1090529,711162,雍智元大9C購03,5000,5000,0,0.00,100.00
1090529,711163,網龍元大9B購02,5000,5000,0,0.00,100.00
1090529,711164,環球晶元大9C購02,10000,10000,0,0.00,100.00
1090529,711165,聯亞元大9C購01,5000,5000,0,0.00,100.00
1090529,711166,雙美元大9C購03,5000,5000,0,0.00,100.00
1090529,711167,神盾麥證9C購02,5000,5000,0,0.00,100.00
1090529,711168,原相凱基9B購04,5000,5000,0,0.00,100.00
1090529,711169,精測凱基01購01,5000,5000,0,0.00,100.00
1090529,711170,網家凱基9B購02,5000,5000,0,0.00,100.00
1090529,711171,雙鴻凱基9B購02,5000,5000,0,0.00,100.00
1090529,711172,穩懋凱基9B購03,5000,5000,0,0.00,100.00
1090529,711173,群聯統一9B購03,20000,20000,0,0.00,100.00
1090529,711174,寶雅統一01購02,15000,15000,0,0.00,100.00
1090529,711175,寶雅統一9B購01,20000,20000,0,0.00,100.00
1090529,711176,久元國票9B購01,5000,5000,0,0.00,100.00
1090529,711177,大江國票9B購03,5000,5000,0,0.00,100.00
1090529,711178,宇峻國票9B購04,5000,5000,0,0.00,100.00
1090529,711179,胡連國票9B購01,5000,5000,0,0.00,100.00
1090529,711180,環球晶國票9C購02,5000,5000,0,0.00,100.00
1090529,711181,譜瑞台新9B購01,5000,5000,0,0.00,100.00
1090529,711182,原相國泰9C購01,5000,5000,0,0.00,100.00
1090529,711183,泰博國泰01購01,5000,5000,0,0.00,100.00
1090529,711184,穩懋國泰9C購01,5000,5000,0,0.00,100.00
