,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
3507,708558,環球晶永豐97購01,"1,000","1,000",0,0.00,100.00
3508,708559,聯上永豐97購01,"1,500","1,500",0,0.00,100.00
3509,708560,大中康和97購01,"5,000","5,000",0,0.00,100.00
3510,708561,亞泰康和97購01,"5,000","5,000",0,0.00,100.00
3511,708562,博智康和97購01,"5,000","5,000",0,0.00,100.00
3512,708563,力致元富97購01,"5,000","5,000",0,0.00,100.00
3513,708564,中菲行元富97購01,"2,000","2,000",0,0.00,100.00
3514,708565,太景*元富97購01,"3,500","3,500",0,0.00,100.00
3515,708566,世禾元富97購01,"2,000","2,000",0,0.00,100.00
3516,708567,尼克森元富97購01,"2,000","2,000",0,0.00,100.00
3517,708568,幃翔元富97購01,"2,500","2,500",0,0.00,100.00
3518,708569,力致統一97購01,"5,000","5,000",0,0.00,100.00
3519,708570,力致統一97購02,"5,000","5,000",0,0.00,100.00
3520,708571,環球晶統一97購01,"5,000","5,000",0,0.00,100.00
3521,708572,兆利凱基98購02,500,500,0,0.00,100.00
3522,708573,昂寶凱基98購02,500,500,0,0.00,100.00
3523,708574,威剛凱基99購01,814,814,0,0.00,100.00
3524,708575,精測凱基98購01,500,500,0,0.00,100.00
3525,708576,聯亞凱基99購01,558,810,-252,-31.11,100.00
3526,708577,頎邦凱基97購03,500,500,0,0.00,100.00
3527,708578,中美晶麥證97購01,"10,000","10,000",0,0.00,100.00
3528,708579,原相麥證97購01,"5,000","5,000",0,0.00,100.00
3529,708580,神盾元富97購01,"5,000","5,000",0,0.00,100.00
3530,708581,神盾元富97購02,"5,000","5,000",0,0.00,100.00
3531,708582,宇峻元大97購04,500,500,0,0.00,100.00
3532,708583,亞泰元大97購01,"8,000","8,000",0,0.00,100.00
3533,708584,威剛元大98購02,"2,000","2,000",0,0.00,100.00
3534,708585,建榮元大97購02,"5,500","5,500",0,0.00,100.00
3535,708586,原相元大98購01,500,500,0,0.00,100.00
3536,708587,原相元大99購01,"1,045","1,045",0,0.00,100.00
3537,708588,群聯元大98購01,632,632,0,0.00,100.00
3538,708589,聯亞元大98購01,500,500,0,0.00,100.00
3539,708590,雙美元大99購01,"1,500","1,500",0,0.00,100.00
3540,708591,雙鴻元大99購03,"1,500","1,500",0,0.00,100.00
3541,708592,穩懋元大97購03,500,500,0,0.00,100.00
3542,708593,穩懋元大97購04,"1,000","1,000",0,0.00,100.00
3543,708594,鈊象元大99購01,629,629,0,0.00,100.00
3544,708595,大江兆豐97購02,"5,000","5,000",0,0.00,100.00
3545,708596,群聯兆豐98購01,"5,000","5,000",0,0.00,100.00
3546,708597,迅得康和97購01,"5,000","5,000",0,0.00,100.00
3547,708598,六角群益98購02,"1,800","1,800",0,0.00,100.00
3548,708599,亞泰群益97購01,"2,000","2,000",0,0.00,100.00
3549,708600,台燿亞東97購01,"13,000","13,000",0,0.00,100.00
3550,708601,光頡永豐97購01,500,500,0,0.00,100.00
3551,708602,亞泰永豐97購01,"1,500","1,500",0,0.00,100.00
3552,708603,力致元富97購02,"5,000","5,000",0,0.00,100.00
3553,708604,鈺太元富97購01,"2,000","2,000",0,0.00,100.00
3554,708605,久元台新97購01,"5,000","5,000",0,0.00,100.00
3555,708606,大中台新97購01,"5,000","5,000",0,0.00,100.00
3556,708607,晶焱台新97購01,"5,000","5,000",0,0.00,100.00
3557,708608,光頡統一97購01,"5,000","5,000",0,0.00,100.00
3558,708609,光頡統一99購01,"5,000","5,000",0,0.00,100.00
3559,708610,合晶統一97購01,"5,000","5,000",0,0.00,100.00
3560,708611,大中中信99購01,"10,000","10,000",0,0.00,100.00
3561,708612,亞泰中信97購01,"10,000","10,000",0,0.00,100.00
3562,708613,博智中信99購01,"5,000","10,000",-5000,-50.00,100.00
3563,708614,緯軟中信97購01,"5,000","5,000",0,0.00,100.00
3564,708615,台半凱基98購01,500,500,0,0.00,100.00
3565,708616,兆利凱基98購03,500,500,0,0.00,100.00
3566,708617,宇峻凱基99購01,500,500,0,0.00,100.00
3567,708618,新普凱基98購01,500,519,-19,-3.66,100.00
3568,708619,璟德凱基98購01,835,900,-65,-7.22,100.00
3569,708620,環球晶凱基97購02,500,500,0,0.00,100.00
3570,708621,頎邦第一97購01,"5,000","5,000",0,0.00,100.00
3571,708622,光頡永豐97購02,"1,000","1,000",0,0.00,100.00
3572,708623,建榮永豐98購01,"5,000","5,000",0,0.00,100.00
3573,708624,雙美永豐98購01,"5,000","5,000",0,0.00,100.00
3574,708625,雙鴻永豐98購01,"4,000","4,000",0,0.00,100.00
3575,708626,亞泰國票97購01,"5,000","5,000",0,0.00,100.00
3576,708627,新普國票98購01,"1,000","1,000",0,0.00,100.00
3577,708628,廣明國票98購01,"1,500","5,000",-3500,-70.00,100.00
3578,708629,璟德國票98購01,"1,000","1,000",0,0.00,100.00
3579,708630,環宇國票98購01,"5,000","5,000",0,0.00,100.00
3580,708631,頎邦國票98購01,"1,000","1,000",0,0.00,100.00
3581,708632,M31元大98購01,"1,000","1,000",0,0.00,100.00
3582,708633,昂寶元大98購02,"1,000","1,000",0,0.00,100.00
3583,708634,信昌電元大98購02,500,500,0,0.00,100.00
3584,708635,建榮元大97購03,"2,000","2,000",0,0.00,100.00
3585,708636,原相元大98購02,786,786,0,0.00,100.00
3586,708637,群聯元大98購02,594,594,0,0.00,100.00
3587,708638,精測元大97購04,500,500,0,0.00,100.00
3588,708639,網龍元大97購01,"1,500","1,500",0,0.00,100.00
3589,708640,璟德元大97購03,"5,000","5,000",0,0.00,100.00
3590,708641,鈊象元大98購02,500,500,0,0.00,100.00
3591,708642,頎邦元大97購03,"8,000","8,000",0,0.00,100.00
3592,708643,頎邦元大97購04,"1,500","1,500",0,0.00,100.00
3593,708644,雙美國泰99購01,"1,200","2,200",-1000,-45.45,100.00
3594,708645,聯亞兆豐98購01,"5,000","5,000",0,0.00,100.00
3595,708646,櫃200兆豐97購01,"5,000","5,000",0,0.00,100.00
3596,708647,泰博群益97購01,"3,000","3,000",0,0.00,100.00
3597,708648,VHQ中信97購01,"5,000","5,000",0,0.00,100.00
3598,708649,鈊象中信97購01,"4,000","5,000",-1000,-20.00,100.00
3599,708650,迅得麥證98購01,"5,000","5,000",0,0.00,100.00
3600,708651,大學光元富99購01,"5,000","5,000",0,0.00,100.00
3601,708652,光頡元富97購01,"2,000","2,000",0,0.00,100.00
3602,708653,神盾元富97購03,"5,000","5,000",0,0.00,100.00
3603,708654,力致統一97購03,"5,000","5,000",0,0.00,100.00
3604,708655,波若威統一99購01,"5,000","5,000",0,0.00,100.00
3605,708656,信昌電統一98購01,"5,000","5,000",0,0.00,100.00
3606,708657,兆利台新97購01,"5,000","5,000",0,0.00,100.00
3607,708658,神盾台新98購01,"5,000","5,000",0,0.00,100.00
3608,708659,合晶凱基97購03,500,500,0,0.00,100.00
3609,708660,宇峻凱基99購02,500,551,-51,-9.25,100.00
3610,708661,良維凱基97購03,"2,505","2,505",0,0.00,100.00
3611,708662,信昌電凱基98購02,500,500,0,0.00,100.00
3612,708663,茂達凱基97購01,500,500,0,0.00,100.00
3613,708664,群聯凱基98購02,"1,110","1,110",0,0.00,100.00
3614,708665,網家凱基97購01,500,500,0,0.00,100.00
3615,708666,聚積凱基97購01,500,500,0,0.00,100.00
3616,708667,廣明凱基98購02,856,"1,300",-444,-34.15,100.00
3617,708668,優群凱基98購03,500,517,-17,-3.28,100.00
3618,708669,聯亞凱基99購02,500,500,0,0.00,100.00
3619,708670,鈺太凱基98購01,500,500,0,0.00,100.00
3620,708671,頎邦凱基97購04,500,500,0,0.00,100.00
3621,708672,M31元大99購01,"1,500","1,500",0,0.00,100.00
3622,708673,凡甲元大98購02,"5,000","5,000",0,0.00,100.00
3623,708674,大宇資元大98購01,"1,000","1,000",0,0.00,100.00
3624,708675,六角元大98購02,500,500,0,0.00,100.00
3625,708676,昂寶元大97購02,"1,000","1,000",0,0.00,100.00
3626,708677,晶焱元大98購01,"1,000","1,000",0,0.00,100.00
3627,708678,鈊象元大97購04,"8,000","8,000",0,0.00,100.00
3628,708679,光頡國票98購01,"1,500","1,500",0,0.00,100.00
3629,708680,金居國票98購01,"5,000","5,000",0,0.00,100.00
3630,708681,建榮國票99購01,"1,500","2,500",-1000,-40.00,100.00
3631,708682,穩懋國票98購01,500,"2,000",-1500,-75.00,100.00
3632,708683,鈊象國票97購03,"4,500","5,000",-500,-10.00,100.00
3633,708684,光頡國泰98購01,"1,000","1,000",0,0.00,100.00
3634,708685,亞泰國泰98購01,"1,000","5,000",-4000,-80.00,100.00
3635,708686,世界兆豐97購01,"5,000","5,000",0,0.00,100.00
3636,708687,同致兆豐98購01,"5,000","5,000",0,0.00,100.00
3637,708688,宜鼎兆豐98購01,"5,000","5,000",0,0.00,100.00
3638,708689,勝麗群益98購02,"3,000","3,000",0,0.00,100.00
3639,708690,晟德群益97購01,"5,000","5,000",0,0.00,100.00
3640,708691,穩懋永豐97購02,"1,500","1,500",0,0.00,100.00
3641,708692,元太亞東97購01,"13,000","13,000",0,0.00,100.00
3642,708693,台半中信99購01,"5,000","5,000",0,0.00,100.00
3643,708694,M31統一98購01,"5,000","5,000",0,0.00,100.00
3644,708695,波若威統一97購01,"5,000","5,000",0,0.00,100.00
3645,708696,建榮統一9A購01,"5,000","5,000",0,0.00,100.00
3646,708697,建榮統一9A購02,"5,000","5,000",0,0.00,100.00
3647,708698,雙鴻統一97購02,"5,000","5,000",0,0.00,100.00
3648,708699,雙鴻統一99購01,"5,000","5,000",0,0.00,100.00
3649,708700,穩懋統一99購01,"5,000","5,000",0,0.00,100.00
3650,708701,建榮凱基97購02,875,900,-25,-2.77,100.00
3651,708702,原相凱基98購02,500,500,0,0.00,100.00
3652,708703,精測凱基97購04,500,500,0,0.00,100.00
3653,708704,環球晶凱基97購03,900,900,0,0.00,100.00
3654,708705,穩懋凱基97購01,500,500,0,0.00,100.00
3655,708706,鈺太凱基98購02,500,500,0,0.00,100.00
3656,708707,大江元大97購04,"1,500","1,500",0,0.00,100.00
3657,708708,光頡元大98購01,500,500,0,0.00,100.00
3658,708709,新普元大97購02,"1,000","1,000",0,0.00,100.00
3659,708710,新普元大97購03,"5,000","5,000",0,0.00,100.00
3660,708711,群聯元大97購05,823,823,0,0.00,100.00
3661,708712,聯亞元大97購05,500,500,0,0.00,100.00
3662,708713,雙鴻元大99購04,"4,000","4,000",0,0.00,100.00
3663,708714,聯亞元富97購01,"2,500","2,500",0,0.00,100.00
3664,708715,台燿日盛97購01,"10,000","10,000",0,0.00,100.00
3665,708716,建榮永豐97購02,"5,000","5,000",0,0.00,100.00
3666,708717,閎康永豐97購01,"1,000","1,000",0,0.00,100.00
3667,708718,譜瑞永豐97購01,"1,000","1,000",0,0.00,100.00
3668,708719,鈊象永豐98購01,"1,000","2,000",-1000,-50.00,100.00
3669,708720,力致國票97購01,"5,000","5,000",0,0.00,100.00
3670,708721,光頡國票98購02,"2,000","2,000",0,0.00,100.00
3671,708722,金居國票98購02,"5,000","5,000",0,0.00,100.00
3672,708723,威剛國票98購02,500,"5,000",-4500,-90.00,100.00
3673,708724,晶焱國票98購01,"1,500","2,500",-1000,-40.00,100.00
3674,708725,群聯國票98購02,"5,000","5,000",0,0.00,100.00
3675,708726,廣明國票98購02,"2,000","2,500",-500,-20.00,100.00
3676,708727,光頡國泰99購01,500,500,0,0.00,100.00
3677,708728,原相國泰98購03,"3,000","5,000",-2000,-40.00,100.00
3678,708729,大江富邦99購01,"10,000","10,000",0,0.00,100.00
3679,708730,久元群益97購01,"2,800","2,800",0,0.00,100.00
3680,708731,聚積群益97購02,"1,000","1,000",0,0.00,100.00
3681,708732,頎邦群益98購02,"3,500","3,500",0,0.00,100.00
3682,708733,M31凱基99購01,500,500,0,0.00,100.00
3683,708734,中美晶凱基97購04,500,500,0,0.00,100.00
3684,708735,昇達科凱基97購01,500,500,0,0.00,100.00
3685,708736,聯亞凱基97購02,500,500,0,0.00,100.00
3686,708737,雙美凱基99購01,718,800,-82,-10.25,100.00
3687,708738,穩懋凱基97購02,500,500,0,0.00,100.00
3688,708739,穩懋凱基97購03,500,500,0,0.00,100.00
3689,708740,譜瑞凱基97購01,500,500,0,0.00,100.00
3690,708741,鈊象凱基98購03,500,500,0,0.00,100.00
3691,708742,新普麥證97購01,"10,000","10,000",0,0.00,100.00
3692,708743,同致元富97購01,"1,000","1,000",0,0.00,100.00
3693,708744,金居元富97購01,"2,000","2,000",0,0.00,100.00
3694,708745,原相元富97購01,"5,000","5,000",0,0.00,100.00
3695,708746,穩懋元富97購01,"2,500","2,500",0,0.00,100.00
3696,708747,立端亞東98購01,"12,000","12,000",0,0.00,100.00
3697,708748,合晶永豐97購03,"1,200","1,200",0,0.00,100.00
3698,708749,旺矽永豐97購03,500,500,0,0.00,100.00
3699,708750,信驊永豐97購01,"3,000","3,000",0,0.00,100.00
3700,708751,聯亞永豐97購01,"1,000","1,000",0,0.00,100.00
3701,708752,原相統一97購01,"5,000","5,000",0,0.00,100.00
3702,708753,廣明統一9A購01,"5,000","5,000",0,0.00,100.00
3703,708754,聯亞統一98購01,"5,000","5,000",0,0.00,100.00
3704,708755,鈊象統一99購01,"5,000","5,000",0,0.00,100.00
3705,708756,大中國票98購01,"1,500","1,500",0,0.00,100.00
3706,708757,大江國票97購06,"5,000","5,000",0,0.00,100.00
3707,708758,佳邦國票98購01,"1,000","1,000",0,0.00,100.00
3708,708759,宜鼎國票97購04,"2,000","5,000",-3000,-60.00,100.00
3709,708760,信昌電國票98購02,"1,000","1,000",0,0.00,100.00
3710,708761,宣德國票98購01,"5,000","5,000",0,0.00,100.00
3711,708762,神盾國票98購02,"5,000","5,000",0,0.00,100.00
3712,708763,群聯國票98購03,"5,000","5,000",0,0.00,100.00
3713,708764,緯軟國票98購01,"1,500","5,000",-3500,-70.00,100.00
3714,708765,威剛國泰98購03,500,500,0,0.00,100.00
3715,708766,廣明國泰98購01,"2,000","2,000",0,0.00,100.00
3716,708767,穩懋富邦99購01,"15,000","15,000",0,0.00,100.00
3717,708768,六角元大97購01,500,500,0,0.00,100.00
3718,708769,合晶元大98購03,"1,000","1,000",0,0.00,100.00
3719,708770,泰博元大97購01,"1,500","1,500",0,0.00,100.00
3720,708771,精測元大97購05,"5,000","5,000",0,0.00,100.00
3721,708772,聚積元大98購01,"10,000","10,000",0,0.00,100.00
3722,708773,廣明元大97購02,"1,000","1,000",0,0.00,100.00
3723,708774,璟德元大97購04,"2,000","2,000",0,0.00,100.00
3724,708775,穩懋元大97購07,"1,000","1,000",0,0.00,100.00
3725,708776,穩懋元大98購01,"1,555","1,555",0,0.00,100.00
3726,708777,旺矽兆豐98購01,"5,000","5,000",0,0.00,100.00
3727,708778,環球晶兆豐98購01,"5,000","5,000",0,0.00,100.00
3728,708779,雙鴻兆豐98購01,"5,000","5,000",0,0.00,100.00
3729,708780,穩懋兆豐97購03,"5,000","5,000",0,0.00,100.00
3730,708781,信驊群益97購01,"1,600","1,600",0,0.00,100.00
3731,708782,建榮群益98購01,"2,700","2,700",0,0.00,100.00
3732,708783,優群群益99購01,"2,000","2,000",0,0.00,100.00
3733,708784,環宇群益97購02,"1,600","1,600",0,0.00,100.00
3734,708785,信驊中信9B購01,"10,000","10,000",0,0.00,100.00
3735,708786,中美晶凱基97購05,500,500,0,0.00,100.00
3736,708787,同致凱基98購02,644,700,-56,-8.00,100.00
3737,708788,泰博凱基99購01,500,500,0,0.00,100.00
3738,708789,群聯凱基97購01,500,500,0,0.00,100.00
3739,708790,優群凱基98購04,500,500,0,0.00,100.00
3740,708791,雙美凱基99購02,500,500,0,0.00,100.00
3741,708792,凡甲國票98購01,"1,500","5,000",-3500,-70.00,100.00
3742,708793,迅得國票98購01,"2,500","2,500",0,0.00,100.00
3743,708794,旺矽國票98購01,"3,000","3,000",0,0.00,100.00
3744,708795,原相國票98購03,"1,000","5,000",-4000,-80.00,100.00
3745,708796,兆利群益97購01,"1,400","1,400",0,0.00,100.00
3746,708797,金居群益99購01,"3,000","3,000",0,0.00,100.00
3747,708798,晶焱群益99購01,"2,000","2,000",0,0.00,100.00
3748,708799,閎康群益97購02,"5,000","5,000",0,0.00,100.00
3749,708800,凡甲元富99購01,"5,000","5,000",0,0.00,100.00
3750,708801,六角元富97購01,"5,000","5,000",0,0.00,100.00
3751,708802,欣銓元富97購01,"1,000","1,000",0,0.00,100.00
3752,708803,晶焱元富99購01,"5,000","5,000",0,0.00,100.00
3753,708804,廣明元富99購01,"5,000","5,000",0,0.00,100.00
3754,708805,環球晶元富98購01,"5,000","5,000",0,0.00,100.00
3755,708806,環球晶元富99購01,"5,000","5,000",0,0.00,100.00
3756,708807,雙美元富97購01,"5,000","5,000",0,0.00,100.00
3757,708808,雙鴻元富97購01,"5,000","5,000",0,0.00,100.00
3758,708809,穩懋元富97購02,"2,500","2,500",0,0.00,100.00
3759,708810,鈊象元富97購01,"5,000","5,000",0,0.00,100.00
3760,708811,雙鴻國泰98購01,"1,100","1,100",0,0.00,100.00
3761,708812,精測台新98購01,"5,000","5,000",0,0.00,100.00
3762,708813,宇峻元大98購01,665,665,0,0.00,100.00
3763,708814,建榮元大97購04,"2,500","2,500",0,0.00,100.00
3764,708815,泰博元大97購02,"1,500","1,500",0,0.00,100.00
3765,708816,聯亞元大97購06,"10,000","10,000",0,0.00,100.00
3766,708817,譜瑞元大98購01,500,500,0,0.00,100.00
3767,708818,鈊象元大98購03,"1,100","1,100",0,0.00,100.00
3768,708819,合晶永豐97購04,"1,000","1,000",0,0.00,100.00
3769,708820,威剛永豐99購01,"1,000","1,000",0,0.00,100.00
3770,708821,原相永豐97購02,"3,000","3,000",0,0.00,100.00
3771,708822,泰博永豐97購01,"1,000","1,000",0,0.00,100.00
3772,708823,勝麗永豐97購01,"1,000","1,000",0,0.00,100.00
3773,708824,廣明永豐97購03,"1,000","1,000",0,0.00,100.00
3774,708825,碩禾中信9A購01,"5,000","5,000",0,0.00,100.00
3775,708826,威剛統一9A購01,"5,000","5,000",0,0.00,100.00
3776,708827,群聯統一97購02,"5,000","5,000",0,0.00,100.00
3777,708828,六角凱基99購01,500,500,0,0.00,100.00
3778,708829,宜鼎凱基98購01,500,500,0,0.00,100.00
3779,708830,信昌電凱基97購03,500,500,0,0.00,100.00
3780,708831,廣明凱基99購01,500,500,0,0.00,100.00
3781,708832,群聯台新97購04,500,"5,000",-4500,-90.00,100.00
3782,708833,中美晶元大97購05,"5,000","5,000",0,0.00,100.00
3783,708834,中美晶元大97購06,"5,000","5,000",0,0.00,100.00
3784,708835,昂寶元大97購03,"5,000","5,000",0,0.00,100.00
3785,708836,宣德元大97購02,651,651,0,0.00,100.00
3786,708837,新普元大97購04,"5,000","5,000",0,0.00,100.00
3787,708838,新普元大97購05,"5,000","5,000",0,0.00,100.00
3788,708839,群聯元大97購06,"1,200","1,200",0,0.00,100.00
3789,708840,雍智元大99購01,"1,500","1,500",0,0.00,100.00
3790,708841,網龍元大98購01,"1,500","1,500",0,0.00,100.00
3791,708842,環球晶元大97購04,"5,000","5,000",0,0.00,100.00
3792,708843,環球晶元大97購05,"5,000","5,000",0,0.00,100.00
3793,708844,聯亞元大97購07,"5,000","5,000",0,0.00,100.00
3794,708845,雙鴻元大97購03,"5,000","5,000",0,0.00,100.00
3795,708846,鈊象元大98購04,"2,372","2,372",0,0.00,100.00
3796,708847,群聯第一97購01,"10,000","10,000",0,0.00,100.00
3797,708848,中美晶永豐97購01,"1,000","1,000",0,0.00,100.00
3798,708849,胡連永豐97購01,"1,000","1,000",0,0.00,100.00
3799,708850,閎康永豐97購02,"1,000","1,000",0,0.00,100.00
3800,708851,精測永豐97購02,"1,000","1,000",0,0.00,100.00
3801,708852,鈊象永豐97購02,"3,000","4,000",-1000,-25.00,100.00
3802,708853,世界群益98購04,"3,000","3,000",0,0.00,100.00
3803,708854,晶焱群益99購02,"2,000","2,000",0,0.00,100.00
3804,708855,大江元富97購01,"5,000","5,000",0,0.00,100.00
3805,708856,台燿元富97購01,"2,500","2,500",0,0.00,100.00
3806,708857,宜鼎元富97購01,"5,000","5,000",0,0.00,100.00
3807,708858,昇達科元富97購01,"1,000","1,000",0,0.00,100.00
3808,708859,信驊元富97購01,"2,500","2,500",0,0.00,100.00
3809,708860,威剛元富97購02,"5,000","5,000",0,0.00,100.00
3810,708861,新普元富97購01,"2,000","2,000",0,0.00,100.00
3811,708862,網家元富97購01,"3,500","3,500",0,0.00,100.00
3812,708863,聚積元富97購01,"5,000","5,000",0,0.00,100.00
3813,708864,穩懋元富97購03,"2,500","2,500",0,0.00,100.00
3814,708865,直得國票97購01,"1,500","1,500",0,0.00,100.00
3815,708866,原相國泰98購04,"2,500","5,000",-2500,-50.00,100.00
3816,708867,鈊象國泰99購01,500,"5,000",-4500,-90.00,100.00
3817,708868,鈊象中信99購01,"5,000","5,000",0,0.00,100.00
3818,708869,凡甲凱基98購01,"1,011","1,300",-289,-22.23,100.00
3819,708870,大江凱基98購03,504,504,0,0.00,100.00
3820,708871,信驊凱基98購01,500,500,0,0.00,100.00
3821,708872,新鉅科凱基97購01,500,500,0,0.00,100.00
3822,708873,精測凱基98購02,500,500,0,0.00,100.00
3823,708874,群聯統一97購03,"5,000","5,000",0,0.00,100.00
3824,708875,譜瑞統一97購01,"5,000","5,000",0,0.00,100.00
3825,708876,信昌電兆豐98購01,"5,000","5,000",0,0.00,100.00
3826,708877,胡連康和97購01,"5,000","5,000",0,0.00,100.00
3827,708878,台燿群益97購01,"1,600","1,600",0,0.00,100.00
3828,708879,博智群益97購01,"1,500","1,500",0,0.00,100.00
3829,708880,雙鴻群益99購01,"3,000","3,000",0,0.00,100.00
3830,708881,金居國泰99購01,"5,000","5,000",0,0.00,100.00
3831,708882,威剛元富97購04,"2,000","2,000",0,0.00,100.00
3832,708883,原相元富97購02,"5,000","5,000",0,0.00,100.00
3833,708884,聯亞元富97購03,"2,500","2,500",0,0.00,100.00
3834,708885,穩懋元富97購04,"3,500","3,500",0,0.00,100.00
3835,708886,鈊象元富97購02,"5,000","5,000",0,0.00,100.00
3836,708887,鈊象台新97購02,"5,000","5,000",0,0.00,100.00
3837,708888,中美晶元大97購07,"5,000","5,000",0,0.00,100.00
3838,708889,台燿元大97購01,"12,000","12,000",0,0.00,100.00
3839,708890,宜鼎元大97購02,"1,000","1,000",0,0.00,100.00
3840,708891,金居元大99購01,"1,000","1,000",0,0.00,100.00
3841,708892,胡連元大97購01,"9,000","9,000",0,0.00,100.00
3842,708893,泰博元大97購03,"8,000","8,000",0,0.00,100.00
3843,708894,閎康元大97購01,500,500,0,0.00,100.00
3844,708895,環球晶元大97購06,500,500,0,0.00,100.00
3845,708896,環球晶元大97購07,500,500,0,0.00,100.00
3846,708897,櫃200元大99購03,"1,000","1,000",0,0.00,100.00
3847,708898,櫃200元大99購04,"1,000","1,000",0,0.00,100.00
3848,708899,頎邦元大97購05,"5,000","5,000",0,0.00,100.00
3849,708900,中美晶元大97購08,"5,000","5,000",0,0.00,100.00
3850,708901,台燿元大97購02,"12,000","12,000",0,0.00,100.00
3851,708902,迅得元大99購01,"5,000","5,000",0,0.00,100.00
3852,708903,宜鼎元大97購03,500,500,0,0.00,100.00
3853,708904,旺矽元大98購01,"1,000","1,000",0,0.00,100.00
3854,708905,威剛元大97購01,500,500,0,0.00,100.00
3855,708906,泰博元大97購04,"2,500","2,500",0,0.00,100.00
3856,708907,精測元大97購06,"5,000","5,000",0,0.00,100.00
3857,708908,廣明元大97購03,"5,000","5,000",0,0.00,100.00
3858,708909,優群元大99購01,"1,000","1,000",0,0.00,100.00
3859,708910,環球晶元大97購08,"5,000","5,000",0,0.00,100.00
3860,708911,環球晶元大97購09,500,500,0,0.00,100.00
3861,708912,世界麥證97購02,"10,000","10,000",0,0.00,100.00
3862,708913,大江永豐97購03,"1,000","1,000",0,0.00,100.00
3863,708914,旺矽永豐97購04,500,500,0,0.00,100.00
3864,708915,新普永豐97購01,"1,000","1,000",0,0.00,100.00
3865,708916,精華永豐97購01,500,500,0,0.00,100.00
3866,708917,原相兆豐98購01,"5,000","5,000",0,0.00,100.00
3867,708918,群聯台新97購05,"2,000","5,000",-3000,-60.00,100.00
3868,708919,中美晶群益97購04,"5,000","5,000",0,0.00,100.00
3869,708920,同致群益97購01,"5,000","5,000",0,0.00,100.00
3870,708921,勝麗群益97購01,"5,000","5,000",0,0.00,100.00
3871,708922,緯軟群益98購02,"2,500","2,500",0,0.00,100.00
3872,708923,鈊象群益97購01,"5,000","5,000",0,0.00,100.00
3873,708924,穩懋永昌9C購01,"1,021","10,000",-8979,-89.79,100.00
3874,708925,世界統一97購02,"5,000","5,000",0,0.00,100.00
3875,708926,胡連統一98購01,"5,000","5,000",0,0.00,100.00
3876,708927,胡連統一99購01,"5,000","5,000",0,0.00,100.00
3877,708928,環球晶統一97購02,"5,000","5,000",0,0.00,100.00
3878,708929,雍智中信97購01,"5,000","5,000",0,0.00,100.00
3879,708930,聚積中信97購01,"10,000","10,000",0,0.00,100.00
3880,708931,VHQ凱基97購01,500,500,0,0.00,100.00
3881,708932,VHQ凱基98購01,"1,450","1,500",-50,-3.33,100.00
3882,708933,神盾凱基98購02,500,500,0,0.00,100.00
3883,708934,晶焱凱基98購02,500,500,0,0.00,100.00
3884,708935,環球晶凱基97購04,500,500,0,0.00,100.00
3885,708936,環球晶凱基97購05,"1,900","1,900",0,0.00,100.00
3886,708937,雙鴻富邦98購01,"5,000","5,000",0,0.00,100.00
3887,708938,大宇資國票98購01,"5,000","5,000",0,0.00,100.00
3888,708939,金居國票98購03,"1,500","5,000",-3500,-70.00,100.00
3889,708940,碩禾國票98購01,"5,000","5,000",0,0.00,100.00
3890,708941,M31元富97購01,"5,000","5,000",0,0.00,100.00
3891,708942,金居第一97購01,"5,000","5,000",0,0.00,100.00
3892,708943,M31元富97購02,"5,000","5,000",0,0.00,100.00
3893,708944,閎康元富97購01,"5,000","5,000",0,0.00,100.00
3894,708945,大田永豐97購01,"1,000","1,000",0,0.00,100.00
3895,708946,六角永豐97購02,"1,000","1,000",0,0.00,100.00
3896,708947,群聯永豐97購01,"1,500","1,500",0,0.00,100.00
3897,708948,雙鴻永豐97購04,"4,000","4,000",0,0.00,100.00
3898,708949,旺矽康和97購02,"5,000","5,000",0,0.00,100.00
3899,708950,威剛康和97購02,"5,000","5,000",0,0.00,100.00
3900,708951,合晶群益99購01,"5,000","5,000",0,0.00,100.00
3901,708952,迅得群益98購01,"5,000","5,000",0,0.00,100.00
3902,708953,宜鼎群益97購02,"5,000","5,000",0,0.00,100.00
3903,708954,胡連群益97購01,"5,000","5,000",0,0.00,100.00
3904,708955,雙美群益98購01,"5,000","5,000",0,0.00,100.00
3905,708956,大江凱基97購02,"1,801","1,921",-120,-6.24,100.00
3906,708957,世界凱基97購01,500,500,0,0.00,100.00
3907,708958,台燿凱基98購01,500,500,0,0.00,100.00
3908,708959,宣德凱基98購01,500,500,0,0.00,100.00
3909,708960,璟德凱基97購01,500,500,0,0.00,100.00
3910,708961,環球晶凱基97購06,500,500,0,0.00,100.00
3911,708962,鈊象凱基98購04,500,508,-8,-1.57,100.00
3912,708963,譜瑞凱基97購02,600,600,0,0.00,100.00
3913,708964,信昌電國票98購03,"1,500","2,500",-1000,-40.00,100.00
3914,708965,廣明國票98購03,"1,500","2,500",-1000,-40.00,100.00
3915,708966,聯亞國票98購01,"1,500","5,000",-3500,-70.00,100.00
3916,708967,大江元大97購05,"8,000","8,000",0,0.00,100.00
3917,708968,中美晶元大97購09,"1,500","1,500",0,0.00,100.00
3918,708969,宣德元大97購03,"4,045","4,045",0,0.00,100.00
3919,708970,群聯元大97購07,500,500,0,0.00,100.00
