,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
4875,709670,晶焱永豐98購03,"5,000","5,000",0,0.00,100.00
4876,709671,雍智永豐99購01,"5,075","5,075",0,0.00,100.00
4877,709672,環宇永豐98購03,"5,000","5,000",0,0.00,100.00
4878,709673,環球晶元富98購04,"5,000","5,000",0,0.00,100.00
4879,709674,力旺元大98購01,"5,000","5,000",0,0.00,100.00
4880,709675,力旺元大98購02,"6,000","6,000",0,0.00,100.00
4881,709676,中美晶元大98購08,"6,000","6,000",0,0.00,100.00
4882,709677,聚積元大99購01,"5,000","5,000",0,0.00,100.00
4883,709678,聯亞元大98購05,"5,000","5,000",0,0.00,100.00
4884,709679,譜瑞元大98購09,"8,000","8,000",0,0.00,100.00
4885,709680,中美晶國票99購01,"5,000","5,000",0,0.00,100.00
4886,709681,宣德國票98購02,"5,000","5,000",0,0.00,100.00
4887,709682,建榮國票9A購02,"5,000","5,000",0,0.00,100.00
4888,709683,網家國票99購02,"5,000","5,000",0,0.00,100.00
4889,709684,雍智國泰9A購01,"5,000","5,000",0,0.00,100.00
4890,709685,安勤統一98購01,"5,000","5,000",0,0.00,100.00
4891,709686,元太中信9A購01,"5,000","5,000",0,0.00,100.00
4892,709687,台燿中信9A購01,"5,000","5,000",0,0.00,100.00
4893,709688,合晶中信9A購02,"10,000","10,000",0,0.00,100.00
4894,709689,中美晶凱基99購05,"5,000","5,000",0,0.00,100.00
4895,709690,六角凱基99購03,"5,000","5,000",0,0.00,100.00
4896,709691,智崴凱基98購01,"5,000","5,000",0,0.00,100.00
4897,709692,昇達科永豐98購01,"5,000","5,000",0,0.00,100.00
4898,709693,建榮永豐99購04,"5,000","5,000",0,0.00,100.00
4899,709694,順達永豐98購01,"5,000","5,000",0,0.00,100.00
4900,709695,精測永豐98購01,"5,000","5,000",0,0.00,100.00
4901,709696,穩懋永豐98購04,"5,000","5,000",0,0.00,100.00
4902,709697,鈊象永豐99購01,"5,000","5,000",0,0.00,100.00
4903,709698,力旺中信99購01,"5,000","5,000",0,0.00,100.00
4904,709699,凡甲元大9A購02,"5,000","5,000",0,0.00,100.00
4905,709700,安勤元大99購01,"7,000","7,000",0,0.00,100.00
4906,709701,宏捷科元大99購01,"5,000","5,000",0,0.00,100.00
4907,709702,宜鼎元大9A購01,"5,000","5,000",0,0.00,100.00
4908,709703,直得元大99購01,"6,000","6,000",0,0.00,100.00
4909,709704,南光元大99購01,"10,000","10,000",0,0.00,100.00
4910,709705,原相元大99購03,"5,000","5,000",0,0.00,100.00
4911,709706,新鉅科元大99購01,"8,000","8,000",0,0.00,100.00
4912,709707,穩懋元大99購02,"5,000","5,000",0,0.00,100.00
4913,709708,晟德元大99購01,"10,000","10,000",0,0.00,100.00
4914,709709,大宇資國票9A購01,"5,000","5,000",0,0.00,100.00
4915,709710,宏捷科國票9A購01,"5,000","5,000",0,0.00,100.00
4916,709711,穩懋國泰9A購01,"5,000","5,000",0,0.00,100.00
4917,709712,穩懋國泰9B購01,"5,000","5,000",0,0.00,100.00
4918,709713,亞泰元富99購01,"5,000","5,000",0,0.00,100.00
4919,709714,合晶統一9A購02,"5,000","5,000",0,0.00,100.00
4920,709715,宏捷科統一9A購01,"5,000","5,000",0,0.00,100.00
4921,709716,泰博統一9A購01,"5,000","5,000",0,0.00,100.00
4922,709717,神盾統一9A購01,"5,000","5,000",0,0.00,100.00
4923,709718,雙鴻統一9A購01,"5,000","5,000",0,0.00,100.00
4924,709719,宏捷科日盛99購01,"10,000","10,000",0,0.00,100.00
4925,709720,VHQ凱基9A購01,"5,000","5,000",0,0.00,100.00
4926,709721,三貝德凱基9A購01,"5,000","5,000",0,0.00,100.00
4927,709722,太景*凱基99購01,"5,000","5,000",0,0.00,100.00
4928,709723,宏捷科凱基99購01,"5,000","5,000",0,0.00,100.00
4929,709724,晶焱凱基99購01,"5,000","5,000",0,0.00,100.00
4930,709725,大學光永豐99購01,"5,000","5,000",0,0.00,100.00
4931,709726,宏捷科永豐99購01,"5,000","5,000",0,0.00,100.00
4932,709727,信驊永豐99購01,"5,000","5,000",0,0.00,100.00
4933,709728,威剛永豐99購02,"5,000","5,000",0,0.00,100.00
4934,709729,環球晶永豐99購01,"5,000","5,000",0,0.00,100.00
4935,709730,宏捷科康和99購01,"5,000","5,000",0,0.00,100.00
4936,709731,宏捷科群益99購01,"5,000","5,000",0,0.00,100.00
4937,709732,宏捷科元富99購01,"5,000","5,000",0,0.00,100.00
4938,709733,智擎元富99購01,"5,000","5,000",0,0.00,100.00
4939,709734,中美晶統一9B購02,"14,000","14,000",0,0.00,100.00
4940,709735,宏捷科統一9B購01,"5,000","5,000",0,0.00,100.00
4941,709736,宏捷科凱基9B購01,"5,000","5,000",0,0.00,100.00
4942,709737,威剛凱基9B購01,"5,000","5,000",0,0.00,100.00
4943,709738,建榮凱基9A購02,"5,000","5,000",0,0.00,100.00
4944,709739,神盾凱基9A購01,"5,000","5,000",0,0.00,100.00
4945,709740,新鉅科凱基99購01,"5,000","5,000",0,0.00,100.00
4946,709741,聚積凱基9A購01,"5,000","5,000",0,0.00,100.00
4947,709742,久元元大99購01,"10,000","10,000",0,0.00,100.00
4948,709743,久元元大99購02,"10,000","10,000",0,0.00,100.00
4949,709744,光頡元大99購01,"8,000","8,000",0,0.00,100.00
4950,709745,合晶元大99購02,"5,000","5,000",0,0.00,100.00
4951,709746,宏捷科元大99購03,"5,000","5,000",0,0.00,100.00
4952,709747,迅得元大9B購01,"5,000","5,000",0,0.00,100.00
4953,709748,勝麗元大99購01,"5,000","5,000",0,0.00,100.00
4954,709749,宏捷科群益99購02,"5,000","5,000",0,0.00,100.00
4955,709750,信昌電群益99購01,"5,000","5,000",0,0.00,100.00
4956,709751,安勤國票99購01,"5,000","5,000",0,0.00,100.00
4957,709752,中美晶富邦9B購01,"10,000","10,000",0,0.00,100.00
4958,709753,宏捷科富邦9B購01,"10,000","10,000",0,0.00,100.00
4959,709754,穩懋富邦9B購01,"15,000","15,000",0,0.00,100.00
4960,709755,力致永豐99購02,"5,000","5,000",0,0.00,100.00
4961,709756,大學光永豐99購02,"5,000","5,000",0,0.00,100.00
4962,709757,宏捷科永豐99購02,"10,000","10,000",0,0.00,100.00
4963,709758,精華永豐99購01,"5,000","5,000",0,0.00,100.00
4964,709759,鈺太永豐99購01,"5,000","5,000",0,0.00,100.00
4965,709760,合晶凱基9A購01,"5,000","5,000",0,0.00,100.00
4966,709761,雙鴻凱基9A購01,"5,000","5,000",0,0.00,100.00
4967,709762,宏捷科統一9B購02,"5,000","5,000",0,0.00,100.00
4968,709763,宣德統一99購01,"5,000","5,000",0,0.00,100.00
4969,709764,建榮統一9B購01,"5,000","5,000",0,0.00,100.00
4970,709765,海韻電永豐99購01,"5,000","5,000",0,0.00,100.00
4971,709766,優群永豐99購01,"5,000","5,000",0,0.00,100.00
4972,709767,穩懋永豐9A購01,"5,000","5,000",0,0.00,100.00
4973,709768,海韻電元富99購01,"5,000","5,000",0,0.00,100.00
4974,709769,宏捷科國票99購02,"5,000","5,000",0,0.00,100.00
4975,709770,威剛國票9A購01,"5,000","5,000",0,0.00,100.00
4976,709771,宏捷科元大99購04,"5,000","5,000",0,0.00,100.00
4977,709772,穩懋元大99購03,"5,000","5,000",0,0.00,100.00
4978,709773,宏捷科國泰9A購01,"5,000","5,000",0,0.00,100.00
4979,709774,海韻電國泰9B購01,"5,000","5,000",0,0.00,100.00
4980,709775,原相富邦9B購01,"5,000","5,000",0,0.00,100.00
4981,709776,環球晶富邦9B購02,"10,000","10,000",0,0.00,100.00
4982,709777,神盾群益9B購01,"5,000","5,000",0,0.00,100.00
4983,709778,波若威永豐99購02,"5,000","5,000",0,0.00,100.00
4984,709779,信昌電永豐99購01,"5,000","5,000",0,0.00,100.00
4985,709780,晶焱永豐99購01,"5,000","5,000",0,0.00,100.00
4986,709781,緯軟永豐99購01,"5,000","5,000",0,0.00,100.00
4987,709782,雙鴻永豐99購02,"5,000","5,000",0,0.00,100.00
4988,709783,宏捷科元富9C購01,"5,000","5,000",0,0.00,100.00
4989,709784,閎康中信99購01,"5,000","5,000",0,0.00,100.00
4990,709785,合晶凱基9A購02,"5,000","5,000",0,0.00,100.00
4991,709786,金居凱基99購01,"5,000","5,000",0,0.00,100.00
4992,709787,金居凱基9A購01,"5,000","5,000",0,0.00,100.00
4993,709788,泰博凱基9A購01,"5,000","5,000",0,0.00,100.00
4994,709789,神盾凱基99購02,"5,000","5,000",0,0.00,100.00
4995,709790,網龍凱基9A購01,"5,000","5,000",0,0.00,100.00
4996,709791,雙鴻凱基99購01,"5,000","5,000",0,0.00,100.00
4997,709792,穩懋凱基99購03,"5,000","5,000",0,0.00,100.00
4998,709793,威剛統一9B購01,"5,000","5,000",0,0.00,100.00
4999,709794,原相統一9B購01,"5,000","5,000",0,0.00,100.00
5000,709795,穩懋統一9B購01,"15,000","15,000",0,0.00,100.00
5001,709796,三貝德國票9A購01,"5,000","5,000",0,0.00,100.00
5002,709797,群聯國票9A購01,"5,000","5,000",0,0.00,100.00
5003,709798,優群國票9A購01,"5,000","5,000",0,0.00,100.00
5004,709799,鈺太國泰9C購01,"5,000","5,000",0,0.00,100.00
5005,709800,建榮富邦9B購01,"10,000","10,000",0,0.00,100.00
5006,709801,凡甲兆豐99購01,"5,000","5,000",0,0.00,100.00
5007,709802,中美晶兆豐9A購01,"5,000","5,000",0,0.00,100.00
5008,709803,穩懋兆豐99購02,"5,000","5,000",0,0.00,100.00
5009,709804,譜瑞兆豐99購01,"5,000","5,000",0,0.00,100.00
5010,709805,VHQ群益9B購01,"5,000","5,000",0,0.00,100.00
5011,709806,建榮群益9B購01,"5,000","5,000",0,0.00,100.00
5012,709807,博智群益99購01,"5,000","5,000",0,0.00,100.00
5013,709808,聚積群益99購01,"5,000","5,000",0,0.00,100.00
5014,709809,力致元大9A購01,"5,000","5,000",0,0.00,100.00
5015,709810,大宇資元大99購01,"5,000","5,000",0,0.00,100.00
5016,709811,大江元大99購03,"5,000","5,000",0,0.00,100.00
5017,709812,光頡元大99購02,"10,000","10,000",0,0.00,100.00
5018,709813,迅得元大99購02,"8,000","8,000",0,0.00,100.00
5019,709814,建榮元大99購01,"5,000","5,000",0,0.00,100.00
5020,709815,網龍元大9A購01,"5,000","5,000",0,0.00,100.00
5021,709816,環宇元大99購01,"5,000","5,000",0,0.00,100.00
5022,709817,網家群益99購01,"5,000","5,000",0,0.00,100.00
5023,709818,安勤永豐9A購01,"5,000","5,000",0,0.00,100.00
5024,709819,宏捷科永豐99購03,"5,000","5,000",0,0.00,100.00
5025,709820,迅得永豐99購01,"5,000","5,000",0,0.00,100.00
5026,709821,宣德永豐99購01,"5,000","5,000",0,0.00,100.00
5027,709822,原相永豐9A購01,"5,000","5,000",0,0.00,100.00
5028,709823,博智永豐9A購01,"5,066","5,066",0,0.00,100.00
5029,709824,新普永豐99購01,"5,000","5,000",0,0.00,100.00
5030,709825,聖暉永豐99購01,"5,000","5,000",0,0.00,100.00
5031,709826,優群永豐9A購01,"5,020","5,020",0,0.00,100.00
5032,709827,穩懋永豐99購01,"5,000","5,000",0,0.00,100.00
5033,709828,信驊國票9A購01,"5,000","5,000",0,0.00,100.00
5034,709829,聖暉國票9A購01,"5,000","5,000",0,0.00,100.00
5035,709830,信驊國泰9B購01,"5,000","5,000",0,0.00,100.00
5036,709831,原相富邦9C購01,"5,000","5,000",0,0.00,100.00
5037,709832,宏捷科元富9C購02,"5,000","5,000",0,0.00,100.00
5038,709833,聖暉元富99購01,"5,000","5,000",0,0.00,100.00
5039,709834,建榮統一9B購02,"5,000","5,000",0,0.00,100.00
5040,709835,台半元大99購01,"9,000","9,000",0,0.00,100.00
5041,709836,金居元大99購03,"5,000","5,000",0,0.00,100.00
5042,709837,博智元大99購02,"5,000","5,000",0,0.00,100.00
5043,709838,網龍元大9A購02,"5,000","5,000",0,0.00,100.00
5044,709839,力旺凱基99購01,"5,000","5,000",0,0.00,100.00
5045,709840,合晶凱基9A購03,"5,000","5,000",0,0.00,100.00
5046,709841,聯亞凱基9A購01,"5,000","5,000",0,0.00,100.00
5047,709842,譜瑞凱基9A購02,"5,000","5,000",0,0.00,100.00
5048,709843,雙鴻中信9B購01,"10,000","10,000",0,0.00,100.00
5049,709844,宏捷科凱基9A購01,"5,000","5,000",0,0.00,100.00
5050,709845,金可凱基9A購01,"10,000","10,000",0,0.00,100.00
5051,709846,凡甲元大99購01,"5,000","5,000",0,0.00,100.00
5052,709847,宇峻元大9C購01,"5,000","5,000",0,0.00,100.00
5053,709848,金可元大99購01,"10,000","10,000",0,0.00,100.00
5054,709849,保瑞元大9A購01,"5,000","5,000",0,0.00,100.00
5055,709850,建榮元大99購02,"9,000","9,000",0,0.00,100.00
5056,709851,晶焱元大9A購01,"5,000","5,000",0,0.00,100.00
5057,709852,群聯元大99購04,"5,000","5,000",0,0.00,100.00
5058,709853,大江國票9A購01,"5,000","5,000",0,0.00,100.00
5059,709854,穩懋國票99購02,"5,000","5,000",0,0.00,100.00
5060,709855,穩懋富邦9B購02,"20,000","20,000",0,0.00,100.00
5061,709856,晶焱兆豐9A購01,"5,000","5,000",0,0.00,100.00
5062,709857,環球晶兆豐99購01,"5,000","5,000",0,0.00,100.00
5063,709858,穩懋兆豐9A購01,"5,000","5,000",0,0.00,100.00
5064,709859,安勤群益99購01,"5,000","5,000",0,0.00,100.00
5065,709860,新鉅科群益9A購01,"5,000","5,000",0,0.00,100.00
5066,709861,環球晶群益99購01,"5,000","5,000",0,0.00,100.00
5067,709862,碩禾永豐99購01,"5,000","5,000",0,0.00,100.00
5068,709863,網龍永豐9A購01,"5,000","5,000",0,0.00,100.00
5069,709864,璟德元富99購01,"5,000","5,000",0,0.00,100.00
5070,709865,鈺太元富99購01,"5,000","5,000",0,0.00,100.00
5071,709866,凡甲永豐9A購01,"5,000","5,000",0,0.00,100.00
5072,709867,兆利永豐99購01,"5,000","5,000",0,0.00,100.00
5073,709868,欣銓永豐99購01,"5,000","5,000",0,0.00,100.00
5074,709869,信驊永豐99購02,"5,000","5,000",0,0.00,100.00
5075,709870,群聯永豐99購01,"5,000","5,000",0,0.00,100.00
5076,709871,聚積永豐99購01,"5,000","5,000",0,0.00,100.00
5077,709872,環球晶永豐99購02,"5,000","5,000",0,0.00,100.00
5078,709873,東洋統一9B購01,"8,000","8,000",0,0.00,100.00
5079,709874,建榮凱基9A購03,"5,000","5,000",0,0.00,100.00
5080,709875,大中國票9A購01,"5,000","5,000",0,0.00,100.00
5081,709876,台燿國票9A購01,"5,000","5,000",0,0.00,100.00
5082,709877,泰博國泰9A購01,"5,000","5,000",0,0.00,100.00
5083,709878,大江元大99購04,"5,000","5,000",0,0.00,100.00
5084,709879,安勤元大99購02,"5,000","5,000",0,0.00,100.00
5085,709880,宏捷科元大99購06,"5,000","5,000",0,0.00,100.00
5086,709881,聖暉元大99購01,"10,000","10,000",0,0.00,100.00
5087,709882,優群元大99購03,"5,000","5,000",0,0.00,100.00
5088,709883,優群元大9B購01,"5,000","5,000",0,0.00,100.00
5089,709884,穩懋元大99購05,"5,000","5,000",0,0.00,100.00
5090,709885,信驊兆豐99購01,"5,000","5,000",0,0.00,100.00
5091,709886,中美晶群益9A購01,"5,000","5,000",0,0.00,100.00
5092,709887,神盾群益9B購02,"5,000","5,000",0,0.00,100.00
5093,709888,聯亞群益99購01,"5,000","5,000",0,0.00,100.00
5094,709889,台燿元富9C購01,"5,000","5,000",0,0.00,100.00
5095,709890,原相統一9A購01,"5,000","5,000",0,0.00,100.00
5096,709891,大宇資凱基9B購01,"5,000","5,000",0,0.00,100.00
5097,709892,宇峻凱基9B購01,"5,000","5,000",0,0.00,100.00
5098,709893,信驊凱基9A購01,"5,000","5,000",0,0.00,100.00
5099,709894,統新凱基9B購01,"5,000","5,000",0,0.00,100.00
5100,709895,順達凱基99購01,"5,000","5,000",0,0.00,100.00
5101,709896,雙美凱基9B購01,"5,000","5,000",0,0.00,100.00
5102,709897,雙鴻元大99購06,"5,000","5,000",0,0.00,100.00
5103,709898,穩懋元大99購06,"5,000","5,000",0,0.00,100.00
5104,709899,穩懋元大99購07,"5,000","5,000",0,0.00,100.00
5105,709900,力致永豐99購03,"5,000","5,000",0,0.00,100.00
5106,709901,光頡永豐99購01,"5,000","5,000",0,0.00,100.00
5107,709902,新鉅科永豐99購01,"5,000","5,000",0,0.00,100.00
5108,709903,精測永豐9A購01,"5,000","5,000",0,0.00,100.00
5109,709904,璟德永豐99購01,"5,000","5,000",0,0.00,100.00
5110,709905,環球晶永豐99購03,"5,000","5,000",0,0.00,100.00
5111,709906,兆利國票99購01,"5,000","5,000",0,0.00,100.00
5112,709907,金居國票9A購01,"5,000","5,000",0,0.00,100.00
5113,709908,信驊國票9A購02,"5,000","5,000",0,0.00,100.00
5114,709909,兆利國泰9A購01,"5,000","5,000",0,0.00,100.00
5115,709910,宏捷科國泰9B購01,"5,000","5,000",0,0.00,100.00
5116,709911,精測國泰9C購01,"5,000","5,000",0,0.00,100.00
5117,709912,威剛富邦9C購01,"5,000","5,000",0,0.00,100.00
5118,709913,M31群益99購01,"5,000","5,000",0,0.00,100.00
5119,709914,中美晶群益9B購01,"5,000","5,000",0,0.00,100.00
5120,709915,台燿群益99購02,"5,000","5,000",0,0.00,100.00
5121,709916,合晶群益9A購01,"5,000","5,000",0,0.00,100.00
5122,709917,緯軟群益9A購01,"5,000","5,000",0,0.00,100.00
5123,709918,璟德群益99購01,"5,000","5,000",0,0.00,100.00
5124,709919,環球晶群益99購02,"5,000","5,000",0,0.00,100.00
5125,709920,原相日盛9B購01,"10,000","10,000",0,0.00,100.00
5126,709921,雍智國泰9C購01,"5,000","5,000",0,0.00,100.00
5127,709922,璟德國泰9A購01,"5,000","5,000",0,0.00,100.00
5128,709923,VHQ群益99購01,"5,000","5,000",0,0.00,100.00
5129,709924,中美晶群益99購03,"5,000","5,000",0,0.00,100.00
5130,709925,精測群益99購01,"5,000","5,000",0,0.00,100.00
5131,709926,精測富邦9A購01,"10,000","10,000",0,0.00,100.00
5132,709927,聯亞國票9A購01,"5,000","5,000",0,0.00,100.00
5133,709928,穩懋國票99購03,"5,000","5,000",0,0.00,100.00
5134,709929,大江永豐99購01,"5,000","5,000",0,0.00,100.00
5135,709930,精測永豐99購01,"5,000","5,000",0,0.00,100.00
5136,709931,建榮統一9B購03,"5,000","5,000",0,0.00,100.00
5137,709932,中美晶凱基99購07,"5,000","5,000",0,0.00,100.00
5138,709933,碩禾凱基9B購01,"5,000","5,000",0,0.00,100.00
5139,709934,精測元富99購02,"5,000","5,000",0,0.00,100.00
5140,709935,鈺太元富99購02,"5,000","5,000",0,0.00,100.00
5141,709936,元太元大99購01,"8,000","8,000",0,0.00,100.00
5142,709937,兆利元大9B購01,"5,000","5,000",0,0.00,100.00
5143,709938,宏捷科元大99購07,"5,000","5,000",0,0.00,100.00
5144,709939,良維元大99購01,"8,000","8,000",0,0.00,100.00
5145,709940,信驊元大99購01,"5,000","5,000",0,0.00,100.00
5146,709941,信驊元大99購02,"5,000","5,000",0,0.00,100.00
5147,709942,威剛元大9A購02,"5,000","5,000",0,0.00,100.00
5148,709943,泰博元大99購01,"10,000","10,000",0,0.00,100.00
5149,709944,順達元大99購01,"8,000","8,000",0,0.00,100.00
5150,709945,群聯元大99購05,"5,000","5,000",0,0.00,100.00
5151,709946,精華元大99購01,"10,000","10,000",0,0.00,100.00
5152,709947,神盾永豐99購02,"5,000","5,000",0,0.00,100.00
5153,709948,穩懋永豐99購02,"5,000","5,000",0,0.00,100.00
5154,709949,中美晶日盛99購01,"10,000","10,000",0,0.00,100.00
5155,709950,大學光元大99購02,"5,000","5,000",0,0.00,100.00
5156,709951,台燿元大99購01,"14,000","14,000",0,0.00,100.00
5157,709952,良維元大99購02,"8,000","8,000",0,0.00,100.00
5158,709953,建榮元大9B購01,"5,000","5,000",0,0.00,100.00
5159,709954,M31國票9A購01,"5,000","5,000",0,0.00,100.00
5160,709955,大江國票9A購02,"5,000","5,000",0,0.00,100.00
5161,709956,群聯統一9B購01,"10,000","10,000",0,0.00,100.00
5162,709957,璟德兆豐99購02,"5,000","5,000",0,0.00,100.00
5163,709958,迅得凱基99購01,"5,000","5,000",0,0.00,100.00
5164,709959,保瑞凱基9B購01,"5,000","5,000",0,0.00,100.00
5165,709960,原相凱基9A購01,"5,000","5,000",0,0.00,100.00
5166,709961,雍智凱基9B購01,"5,000","5,000",0,0.00,100.00
5167,709962,精測凱基99購03,"5,000","5,000",0,0.00,100.00
5168,709963,廣明凱基99購02,"5,000","5,000",0,0.00,100.00
5169,709964,璟德凱基99購01,"5,000","5,000",0,0.00,100.00
5170,709965,環球晶凱基99購07,"5,000","5,000",0,0.00,100.00
5171,709966,金居群益9B購01,"5,000","5,000",0,0.00,100.00
5172,709967,信驊群益99購01,"5,000","5,000",0,0.00,100.00
5173,709968,聯亞群益99購02,"5,000","5,000",0,0.00,100.00
5174,709969,譜瑞兆豐99購02,"5,000","5,000",0,0.00,100.00
5175,709970,宏捷科元大9A購01,"5,000","5,000",0,0.00,100.00
5176,709971,邦特元大99購01,"15,000","15,000",0,0.00,100.00
5177,709972,旺矽元大9B購01,"5,000","5,000",0,0.00,100.00
5178,709973,中美晶國票9A購01,"5,000","5,000",0,0.00,100.00
5179,709974,旺矽國票99購02,"5,000","5,000",0,0.00,100.00
5180,709975,宣德國票9A購01,"5,000","5,000",0,0.00,100.00
5181,709976,鈺太國票9A購01,"5,000","5,000",0,0.00,100.00
5182,709977,M31永豐99購02,"5,000","5,000",0,0.00,100.00
5183,709978,建榮永豐9A購02,"5,000","5,000",0,0.00,100.00
5184,709979,晶焱永豐9A購01,"5,000","5,000",0,0.00,100.00
5185,709980,鈊象永豐9A購01,"5,000","5,000",0,0.00,100.00
5186,709981,M31凱基99購02,"5,000","5,000",0,0.00,100.00
5187,709982,穩懋凱基99購05,"5,000","5,000",0,0.00,100.00
5188,709983,群聯日盛9B購01,"10,000","10,000",0,0.00,100.00
5189,709984,原相群益9C購01,"5,000","5,000",0,0.00,100.00
5190,709985,大江富邦9B購02,"10,000","10,000",0,0.00,100.00
5191,709986,金可中信99購01,"5,000","5,000",0,0.00,100.00
5192,709987,精華中信99購01,"5,000","5,000",0,0.00,100.00
5193,709988,大江永豐99購02,"5,000","5,000",0,0.00,100.00
5194,709989,茂達永豐99購01,"5,000","5,000",0,0.00,100.00
5195,709990,精測永豐99購02,"5,000","5,000",0,0.00,100.00
5196,709991,環球晶凱基99購08,"5,000","5,000",0,0.00,100.00
5197,709992,中美晶元大99購04,"5,000","5,000",0,0.00,100.00
5198,709993,中美晶元大99購05,"5,000","5,000",0,0.00,100.00
5199,709994,中美晶元大9B購01,"5,000","5,000",0,0.00,100.00
5200,709995,環球晶元大99購03,"5,000","5,000",0,0.00,100.00
5201,709996,環球晶元大99購04,"5,000","5,000",0,0.00,100.00
5202,709997,聯亞元大99購02,"5,000","5,000",0,0.00,100.00
5203,709998,穩懋元大99購09,"5,000","5,000",0,0.00,100.00
5204,709999,穩懋元大99購10,"5,000","5,000",0,0.00,100.00
5205,710000,穩懋元大99購11,"5,000","5,000",0,0.00,100.00
5206,710001,M31國票9A購02,"5,000","5,000",0,0.00,100.00
5207,710002,穩懋國票9A購01,"5,000","5,000",0,0.00,100.00
5208,710003,精測元大99購03,"5,000","5,000",0,0.00,100.00
5209,710004,中美晶元富9B購01,"5,000","5,000",0,0.00,100.00
5210,710005,中美晶元富9B購02,"5,000","5,000",0,0.00,100.00
5211,710006,神盾元富9B購01,"5,000","5,000",0,0.00,100.00
5212,710007,環球晶元富9B購01,"5,000","5,000",0,0.00,100.00
5213,710008,環球晶元富9B購02,"5,000","5,000",0,0.00,100.00
5214,710009,穩懋元富99購01,"5,000","5,000",0,0.00,100.00
5215,710010,中美晶國票9A購02,"5,000","5,000",0,0.00,100.00
5216,710011,泰博國票9A購01,"5,000","5,000",0,0.00,100.00
5217,710012,大宇資凱基9B購02,"5,000","5,000",0,0.00,100.00
5218,710013,金可凱基99購01,"5,000","5,000",0,0.00,100.00
5219,710014,信驊凱基99購01,"5,000","5,000",0,0.00,100.00
5220,710015,統新凱基9A購01,"5,000","5,000",0,0.00,100.00
5221,710016,群聯凱基9A購01,"5,000","5,000",0,0.00,100.00
5222,710017,環球晶凱基99購09,"5,000","5,000",0,0.00,100.00
5223,710018,譜瑞凱基99購02,"5,000","5,000",0,0.00,100.00
5224,710019,精測中信9A購01,"5,000","5,000",0,0.00,100.00
5225,710020,合晶永豐99購01,"5,000","5,000",0,0.00,100.00
5226,710021,雙鴻永豐99購03,"5,000","5,000",0,0.00,100.00
5227,710022,譜瑞永豐99購01,"5,000","5,000",0,0.00,100.00
5228,710023,鈊象永豐99購03,"5,000","5,000",0,0.00,100.00
5229,710024,宏捷科永豐99購04,"5,000","5,000",0,0.00,100.00
5230,710025,泰博永豐99購02,"5,000","5,000",0,0.00,100.00
5231,710026,群聯永豐99購02,"5,000","5,000",0,0.00,100.00
5232,710027,優群永豐99購02,"5,000","5,000",0,0.00,100.00
5233,710028,原相群益9C購02,"5,000","5,000",0,0.00,100.00
5234,710029,優群群益9A購01,"5,000","5,000",0,0.00,100.00
5235,710030,大宇資元大9A購01,"5,000","5,000",0,0.00,100.00
5236,710031,金居元大99購04,"5,000","5,000",0,0.00,100.00
5237,710032,精測元大99購04,"5,000","5,000",0,0.00,100.00
5238,710033,聯亞元大9A購01,"5,000","5,000",0,0.00,100.00
5239,710034,穩懋元大9A購01,"5,000","5,000",0,0.00,100.00
5240,710035,雙鴻元富99購01,"5,000","5,000",0,0.00,100.00
5241,710036,大學光凱基9A購02,"5,000","5,000",0,0.00,100.00
5242,710037,群聯凱基99購03,"5,000","5,000",0,0.00,100.00
5243,710038,泰博群益9A購01,"5,000","5,000",0,0.00,100.00
5244,710039,宏捷科富邦9B購02,"5,000","5,000",0,0.00,100.00
5245,710040,穩懋亞東99購01,"5,000","5,000",0,0.00,100.00
5246,710041,原相凱基99購02,"5,000","5,000",0,0.00,100.00
5247,710042,群聯凱基99購04,"5,000","5,000",0,0.00,100.00
5248,710043,碩禾凱基9B購02,"5,000","5,000",0,0.00,100.00
5249,710044,雙美凱基99購03,"5,000","5,000",0,0.00,100.00
5250,710045,穩懋凱基99購06,"5,000","5,000",0,0.00,100.00
5251,710046,威剛元大9A購03,"5,000","5,000",0,0.00,100.00
5252,710047,群聯元大99購06,"5,000","5,000",0,0.00,100.00
5253,710048,環球晶元大99購05,"5,000","5,000",0,0.00,100.00
5254,710049,環球晶元大99購06,"5,000","5,000",0,0.00,100.00
5255,710050,中美晶永豐99購01,"5,000","5,000",0,0.00,100.00
5256,710051,宏捷科永豐99購05,"5,000","5,000",0,0.00,100.00
5257,710052,原相永豐99購03,"5,000","5,000",0,0.00,100.00
5258,710053,環球晶永豐99購04,"5,000","5,000",0,0.00,100.00
5259,710054,聯亞永豐99購01,"5,000","5,000",0,0.00,100.00
5260,710055,雙鴻永豐9A購01,"5,000","5,000",0,0.00,100.00
5261,710056,大江元大99購05,"5,000",0,"5,000",0.00,100.00
5262,710057,M31永豐99購03,"5,000",0,"5,000",0.00,100.00
5263,710058,力致永豐9A購01,"5,000",0,"5,000",0.00,100.00
5264,710059,大田永豐99購01,"5,000",0,"5,000",0.00,100.00
5265,710060,光頡永豐99購02,"5,000",0,"5,000",0.00,100.00
5266,710061,迅得永豐99購02,"5,000",0,"5,000",0.00,100.00
5267,710062,原相永豐99購04,"5,000",0,"5,000",0.00,100.00
5268,710063,神盾永豐99購03,"5,000",0,"5,000",0.00,100.00
5269,710064,聚積永豐99購02,"5,000",0,"5,000",0.00,100.00
