,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
3020,709285,前鼎永豐98購01,"2,000","2,000",0,0.00,100.00
3021,709286,建榮永豐9A購01,"5,000","5,000",0,0.00,100.00
3022,709287,新鉅科永豐98購01,"1,000","1,000",0,0.00,100.00
3023,709288,聯亞永豐98購01,"1,000","1,000",0,0.00,100.00
3024,709289,雙鴻永豐99購01,"5,000","5,000",0,0.00,100.00
3025,709290,金居凱基98購02,500,500,0,0.00,100.00
3026,709291,威剛凱基9A購01,"1,785","1,785",0,0.00,100.00
3027,709292,環球晶凱基98購04,500,500,0,0.00,100.00
3028,709293,環球晶康和98購01,"5,000","5,000",0,0.00,100.00
3029,709294,大江群益98購01,"1,600","1,600",0,0.00,100.00
3030,709295,宇峻群益9A購02,"1,033","1,033",0,0.00,100.00
3031,709296,神盾群益9A購02,"5,000","5,000",0,0.00,100.00
3032,709297,宣德國票99購01,"2,000","2,500",-500,-20.00,100.00
3033,709298,群聯國票99購01,500,500,0,0.00,100.00
3034,709299,VHQ國泰99購01,"1,000","1,000",0,0.00,100.00
3035,709300,宣德國泰9A購01,"3,800","3,800",0,0.00,100.00
3036,709301,大宇資永豐98購02,"1,000","1,000",0,0.00,100.00
3037,709302,六角永豐98購01,"2,000","2,000",0,0.00,100.00
3038,709303,亞泰永豐98購01,"1,500","1,500",0,0.00,100.00
3039,709304,信昌電永豐98購01,"1,000","1,000",0,0.00,100.00
3040,709305,宣德永豐98購01,"1,500","1,500",0,0.00,100.00
3041,709306,原相永豐98購02,"2,500","2,500",0,0.00,100.00
3042,709307,神盾永豐99購01,"5,000","5,000",0,0.00,100.00
3043,709308,雙美永豐99購01,"5,000","5,000",0,0.00,100.00
3044,709309,譜瑞永豐98購01,500,500,0,0.00,100.00
3045,709310,合晶元富98購01,"3,000","3,000",0,0.00,100.00
3046,709311,前鼎元富98購02,"5,000","5,000",0,0.00,100.00
3047,709312,大學光元大99購01,600,600,0,0.00,100.00
3048,709313,保瑞元大98購01,"1,000","1,000",0,0.00,100.00
3049,709314,前鼎元大99購02,"10,000","10,000",0,0.00,100.00
3050,709315,胡連元大98購01,"7,000","7,000",0,0.00,100.00
3051,709316,神盾元大9A購02,"1,000","1,000",0,0.00,100.00
3052,709317,群聯元大98購05,543,543,0,0.00,100.00
3053,709318,環球晶元大98購09,"5,000","5,000",0,0.00,100.00
3054,709319,環球晶元大98購10,"8,000","8,000",0,0.00,100.00
3055,709320,雙鴻元大9A購01,"1,200","1,200",0,0.00,100.00
3056,709321,譜瑞元大98購03,"5,000","5,000",0,0.00,100.00
3057,709322,六角台新98購01,"5,000","5,000",0,0.00,100.00
3058,709323,群聯麥證98購02,"5,000","5,000",0,0.00,100.00
3059,709324,同致元富98購01,"5,000","5,000",0,0.00,100.00
3060,709325,神盾元富99購01,"5,000","5,000",0,0.00,100.00
3061,709326,群聯元富98購01,"3,500","3,500",0,0.00,100.00
3062,709327,碩禾元富9B購02,"5,000","5,000",0,0.00,100.00
3063,709328,三貝德凱基98購01,566,566,0,0.00,100.00
3064,709329,大江凱基98購07,500,500,0,0.00,100.00
3065,709330,威剛凱基9A購02,694,694,0,0.00,100.00
3066,709331,雍智凱基99購01,500,500,0,0.00,100.00
3067,709332,環球晶凱基98購05,500,500,0,0.00,100.00
3068,709333,聯亞凱基99購03,500,500,0,0.00,100.00
3069,709334,穩懋凱基98購06,500,500,0,0.00,100.00
3070,709335,泰博永豐98購01,500,500,0,0.00,100.00
3071,709336,博智永豐98購01,500,500,0,0.00,100.00
3072,709337,緯軟永豐98購01,"1,000","1,000",0,0.00,100.00
3073,709338,環宇永豐98購02,"1,000","1,000",0,0.00,100.00
3074,709339,VHQ統一99購01,"5,000","5,000",0,0.00,100.00
3075,709340,大學光統一9A購01,"5,000","5,000",0,0.00,100.00
3076,709341,廣明統一99購01,"5,000","5,000",0,0.00,100.00
3077,709342,穩懋統一98購04,"15,000","15,000",0,0.00,100.00
3078,709343,凡甲元大98購03,600,600,0,0.00,100.00
3079,709344,中美晶元大98購03,"10,000","10,000",0,0.00,100.00
3080,709345,宇峻元大99購02,"1,000","1,000",0,0.00,100.00
3081,709346,博智元大98購01,800,800,0,0.00,100.00
3082,709347,群聯元大98購06,800,800,0,0.00,100.00
3083,709348,網家元大98購01,"1,000","1,000",0,0.00,100.00
3084,709349,廣明元大98購01,"1,000","1,000",0,0.00,100.00
3085,709350,中美晶兆豐99購01,"5,000","5,000",0,0.00,100.00
3086,709351,泰博兆豐98購01,"5,000","5,000",0,0.00,100.00
3087,709352,精華兆豐99購01,"5,000","5,000",0,0.00,100.00
3088,709353,頎邦兆豐98購01,"5,000","5,000",0,0.00,100.00
3089,709354,M31群益9A購01,"1,600","1,600",0,0.00,100.00
3090,709355,中美晶群益98購02,"1,164","1,164",0,0.00,100.00
3091,709356,宜鼎群益98購02,"1,500","1,500",0,0.00,100.00
3092,709357,原相群益98購03,"1,897","2,427",-530,-21.83,100.00
3093,709358,譜瑞群益98購01,500,500,0,0.00,100.00
3094,709359,璟德國泰99購01,"1,500","1,500",0,0.00,100.00
3095,709360,神盾富邦9A購01,"10,000","10,000",0,0.00,100.00
3096,709361,群聯凱基98購05,500,500,0,0.00,100.00
3097,709362,網家凱基99購01,500,500,0,0.00,100.00
3098,709363,晟德凱基98購01,500,500,0,0.00,100.00
3099,709364,神盾統一98購02,"5,000","5,000",0,0.00,100.00
3100,709365,VHQ元大99購02,"1,000","1,000",0,0.00,100.00
3101,709366,中美晶元大98購04,"10,000","10,000",0,0.00,100.00
3102,709367,兆利元大99購01,"1,000","1,000",0,0.00,100.00
3103,709368,原相元大9A購02,"5,000","5,000",0,0.00,100.00
3104,709369,群聯元大98購07,500,500,0,0.00,100.00
3105,709370,碩禾元大99購03,"1,000","1,000",0,0.00,100.00
3106,709371,廣明元大98購02,"1,000","1,000",0,0.00,100.00
3107,709372,神盾第一9C購01,"5,000","5,000",0,0.00,100.00
3108,709373,三貝德永豐99購01,"3,031","3,031",0,0.00,100.00
3109,709374,大田永豐98購01,"1,500","1,500",0,0.00,100.00
3110,709375,大江永豐98購03,"1,000","1,000",0,0.00,100.00
3111,709376,旺矽永豐98購01,"1,000","1,000",0,0.00,100.00
3112,709377,勝麗永豐98購01,"1,000","1,000",0,0.00,100.00
3113,709378,宜鼎兆豐99購01,"5,000","5,000",0,0.00,100.00
3114,709379,神盾兆豐99購01,"5,000","5,000",0,0.00,100.00
3115,709380,穩懋兆豐99購01,"5,000","5,000",0,0.00,100.00
3116,709381,網家康和98購01,"5,000","5,000",0,0.00,100.00
3117,709382,大學光群益99購01,"2,300","2,300",0,0.00,100.00
3118,709383,六角群益98購03,500,500,0,0.00,100.00
3119,709384,迅得群益9A購01,500,500,0,0.00,100.00
3120,709385,環宇群益99購01,"1,600","1,600",0,0.00,100.00
3121,709386,鈺太群益98購02,"5,000","5,000",0,0.00,100.00
3122,709387,大學光統一99購02,"5,000","5,000",0,0.00,100.00
3123,709388,穩懋統一98購05,"5,000","5,000",0,0.00,100.00
3124,709389,原相中信9A購01,"5,000","5,000",0,0.00,100.00
3125,709390,大學光凱基98購01,500,500,0,0.00,100.00
3126,709391,六角凱基98購01,500,500,0,0.00,100.00
3127,709392,穩懋凱基98購07,500,500,0,0.00,100.00
3128,709393,宜鼎元富98購01,"3,500","3,500",0,0.00,100.00
3129,709394,群聯元富98購02,"5,000","5,000",0,0.00,100.00
3130,709395,譜瑞元富98購02,"3,500","3,500",0,0.00,100.00
3131,709396,台燿元大98購01,"6,000","6,000",0,0.00,100.00
3132,709397,神盾元大99購03,"1,000","1,000",0,0.00,100.00
3133,709398,精測元大99購01,"1,500","1,500",0,0.00,100.00
3134,709399,穩懋元大98購05,"5,000","5,000",0,0.00,100.00
3135,709400,穩懋元大98購06,"5,000","5,000",0,0.00,100.00
3136,709401,穩懋元大98購07,"5,000","5,000",0,0.00,100.00
3137,709402,前鼎國票99購02,"2,500","3,000",-500,-16.66,100.00
3138,709403,雙美國票9B購01,"4,000","4,000",0,0.00,100.00
3139,709404,雙鴻國票9A購01,"1,000","1,000",0,0.00,100.00
3140,709405,譜瑞國票99購01,500,500,0,0.00,100.00
3141,709406,博智國泰9A購01,500,500,0,0.00,100.00
3142,709407,大學光富邦9C購01,"15,000","15,000",0,0.00,100.00
3143,709408,VHQ永豐99購01,"2,044","2,044",0,0.00,100.00
3144,709409,力致永豐99購01,"2,000","2,000",0,0.00,100.00
3145,709410,大學光永豐98購01,"1,000","1,000",0,0.00,100.00
3146,709411,台燿永豐98購01,"1,000","1,000",0,0.00,100.00
3147,709412,立端永豐98購01,"1,000","1,000",0,0.00,100.00
3148,709413,合晶永豐98購03,"1,000","1,000",0,0.00,100.00
3149,709414,東隆興永豐98購02,"2,000","2,000",0,0.00,100.00
3150,709415,群聯永豐98購01,"1,000","1,000",0,0.00,100.00
3151,709416,緯軟永豐98購02,"1,000","1,000",0,0.00,100.00
3152,709417,穩懋永豐98購01,"1,000","1,000",0,0.00,100.00
3153,709418,頎邦永豐98購01,"1,000","1,000",0,0.00,100.00
3154,709419,泰博兆豐98購02,"5,000","5,000",0,0.00,100.00
3155,709420,群聯兆豐99購01,"5,000","5,000",0,0.00,100.00
3156,709421,大江群益98購02,500,500,0,0.00,100.00
3157,709422,中美晶群益99購01,735,735,0,0.00,100.00
3158,709423,亞泰群益98購01,"2,300","2,300",0,0.00,100.00
3159,709424,南光群益98購01,"1,900","1,900",0,0.00,100.00
3160,709425,璟德群益98購02,800,800,0,0.00,100.00
3161,709426,智擎中信98購01,"5,000","5,000",0,0.00,100.00
3162,709427,力旺凱基98購01,500,500,0,0.00,100.00
3163,709428,三貝德凱基99購02,500,500,0,0.00,100.00
3164,709429,環球晶凱基99購03,500,500,0,0.00,100.00
3165,709430,穩懋凱基99購01,500,500,0,0.00,100.00
3166,709431,M31永豐99購01,"2,500","2,500",0,0.00,100.00
3167,709432,力旺永豐98購01,"1,000","1,000",0,0.00,100.00
3168,709433,大學光永豐98購02,"1,000","1,000",0,0.00,100.00
3169,709434,宣德永豐98購02,"1,000","1,000",0,0.00,100.00
3170,709435,元太亞東99購01,"1,000","1,000",0,0.00,100.00
3171,709436,穩懋麥證98購01,"10,000","10,000",0,0.00,100.00
3172,709437,M31元富98購01,"5,000","5,000",0,0.00,100.00
3173,709438,光頡元富98購01,"5,000","5,000",0,0.00,100.00
3174,709439,優群元富98購01,"3,000","3,000",0,0.00,100.00
3175,709440,三貝德元大99購01,"1,500","1,500",0,0.00,100.00
3176,709441,神盾元大9A購03,"5,000","5,000",0,0.00,100.00
3177,709442,神準元大98購01,"10,000","10,000",0,0.00,100.00
3178,709443,統新元大99購01,"1,000","1,000",0,0.00,100.00
3179,709444,博智元大98購02,"6,000","6,000",0,0.00,100.00
3180,709445,雍智元大98購01,600,600,0,0.00,100.00
3181,709446,網家元大98購02,"2,000","2,000",0,0.00,100.00
3182,709447,緯軟元大99購01,"1,000","1,000",0,0.00,100.00
3183,709448,環球晶元大98購13,"8,000","8,000",0,0.00,100.00
3184,709449,穩懋元大98購08,"5,000","5,000",0,0.00,100.00
3185,709450,宇峻國票99購01,"1,000","1,000",0,0.00,100.00
3186,709451,大學光兆豐99購01,"5,000","5,000",0,0.00,100.00
3187,709452,原相兆豐99購01,"5,000","5,000",0,0.00,100.00
3188,709453,穩懋兆豐98購02,"5,000","5,000",0,0.00,100.00
3189,709454,網家群益98購01,"1,500","1,500",0,0.00,100.00
3190,709455,網家群益98購02,"1,000","1,000",0,0.00,100.00
3191,709456,穩懋統一9A購01,"7,500","7,500",0,0.00,100.00
3192,709457,譜瑞中信9A購01,"5,000","5,000",0,0.00,100.00
3193,709458,大江凱基99購01,500,500,0,0.00,100.00
3194,709459,中美晶凱基99購01,500,500,0,0.00,100.00
3195,709460,穩懋凱基99購02,500,500,0,0.00,100.00
3196,709461,譜瑞麥證98購01,"10,000","10,000",0,0.00,100.00
3197,709462,環球晶元富98購02,500,500,0,0.00,100.00
3198,709463,環球晶元富98購03,"5,000","5,000",0,0.00,100.00
3199,709464,中美晶元大98購05,"6,000","6,000",0,0.00,100.00
3200,709465,精測元大99購02,"6,000","6,000",0,0.00,100.00
3201,709466,環球晶元大98購14,"8,000","8,000",0,0.00,100.00
3202,709467,譜瑞元大98購04,"5,000","5,000",0,0.00,100.00
3203,709468,穩懋日盛99購01,"10,000","10,000",0,0.00,100.00
3204,709469,久元永豐98購01,"1,000","1,000",0,0.00,100.00
3205,709470,原相永豐99購01,"2,500","2,500",0,0.00,100.00
3206,709471,環球晶永豐98購02,"1,000","1,000",0,0.00,100.00
3207,709472,譜瑞永豐98購02,"1,000","1,000",0,0.00,100.00
3208,709473,網家台新98購01,"5,000","5,000",0,0.00,100.00
3209,709474,台燿兆豐98購01,"5,000","5,000",0,0.00,100.00
3210,709475,晟德兆豐99購01,"5,000","5,000",0,0.00,100.00
3211,709476,旺矽國票99購01,700,700,0,0.00,100.00
3212,709477,璟德國票99購01,500,500,0,0.00,100.00
3213,709478,聯亞國票99購02,800,800,0,0.00,100.00
3214,709479,譜瑞國票99購02,500,500,0,0.00,100.00
3215,709480,宇峻康和98購01,"5,000","5,000",0,0.00,100.00
3216,709481,凡甲群益98購02,500,500,0,0.00,100.00
3217,709482,大宇資群益9A購01,"5,000","5,000",0,0.00,100.00
3218,709483,迅得群益9A購02,"5,000","5,000",0,0.00,100.00
3219,709484,金居群益9A購01,"3,000","3,000",0,0.00,100.00
3220,709485,晶焱群益9A購01,"2,000","2,000",0,0.00,100.00
3221,709486,群聯群益98購02,500,500,0,0.00,100.00
3222,709487,環球晶群益98購02,500,500,0,0.00,100.00
3223,709488,大江國泰9A購02,"2,000","2,000",0,0.00,100.00
3224,709489,譜瑞國泰9A購01,500,500,0,0.00,100.00
3225,709490,穩懋富邦9A購01,"15,000","15,000",0,0.00,100.00
3226,709491,譜瑞富邦9A購01,"20,000","20,000",0,0.00,100.00
3227,709492,同致元富9B購01,"5,000","5,000",0,0.00,100.00
3228,709493,博智元富98購01,"3,500","3,500",0,0.00,100.00
3229,709494,威剛統一9A購02,"5,000","5,000",0,0.00,100.00
3230,709495,譜瑞統一99購01,"15,000","15,000",0,0.00,100.00
3231,709496,中美晶凱基99購02,500,500,0,0.00,100.00
3232,709497,網家凱基98購01,500,500,0,0.00,100.00
3233,709498,網龍凱基98購02,500,500,0,0.00,100.00
3234,709499,環球晶凱基98購07,500,500,0,0.00,100.00
3235,709500,環球晶凱基99購04,764,764,0,0.00,100.00
3236,709501,譜瑞凱基98購01,500,500,0,0.00,100.00
3237,709502,譜瑞凱基99購01,"5,500",500,"5,000",0.00,100.00
3238,709503,譜瑞凱基9A購01,500,500,0,0.00,100.00
3239,709504,合晶兆豐98購01,"5,000","5,000",0,0.00,100.00
3240,709505,威剛兆豐99購01,"5,000","5,000",0,0.00,100.00
3241,709506,聚積兆豐99購01,"5,000","5,000",0,0.00,100.00
3242,709507,中美晶永豐98購02,"1,000","1,000",0,0.00,100.00
3243,709508,尼克森永豐98購01,"2,000","2,000",0,0.00,100.00
3244,709509,安勤永豐98購01,"1,500","1,500",0,0.00,100.00
3245,709510,信驊永豐98購01,500,500,0,0.00,100.00
3246,709511,博智永豐98購02,"1,500","1,500",0,0.00,100.00
3247,709512,網家永豐98購01,"1,000","1,000",0,0.00,100.00
3248,709513,中美晶國票98購02,"1,000","1,000",0,0.00,100.00
3249,709514,網家國票99購01,700,700,0,0.00,100.00
3250,709515,穩懋國票99購01,500,500,0,0.00,100.00
3251,709516,中美晶國泰9A購01,"3,000","3,000",0,0.00,100.00
3252,709517,太景*國泰9A購02,500,500,0,0.00,100.00
3253,709518,宇峻國泰9A購01,"1,000","1,000",0,0.00,100.00
3254,709519,威剛國泰99購01,500,500,0,0.00,100.00
3255,709520,原相國泰99購01,500,500,0,0.00,100.00
3256,709521,博智國泰9A購02,"3,000","3,000",0,0.00,100.00
3257,709522,環球晶國泰99購02,510,510,0,0.00,100.00
3258,709523,環球晶國泰9A購01,"1,600","1,600",0,0.00,100.00
3259,709524,鈊象國泰9A購01,"1,000","1,000",0,0.00,100.00
3260,709525,譜瑞台新98購01,"5,000","5,000",0,0.00,100.00
3261,709526,大學光富邦98購01,"15,000","15,000",0,0.00,100.00
3262,709527,力旺群益99購01,"1,500","1,500",0,0.00,100.00
3263,709528,中美晶群益99購02,"2,300","2,300",0,0.00,100.00
3264,709529,宜鼎群益98購03,"1,500","1,500",0,0.00,100.00
3265,709530,神盾群益9A購03,"2,300","2,300",0,0.00,100.00
3266,709531,碩禾群益98購01,"1,000","1,000",0,0.00,100.00
3267,709532,精測群益98購01,"1,650","1,650",0,0.00,100.00
3268,709533,譜瑞群益98購02,"1,600","1,600",0,0.00,100.00
3269,709534,M31元大9A購01,"1,000","1,000",0,0.00,100.00
3270,709535,宣德元大99購02,"1,000","1,000",0,0.00,100.00
3271,709536,網家元大98購03,"1,000","1,000",0,0.00,100.00
3272,709537,環球晶元大9A購01,"8,000","8,000",0,0.00,100.00
3273,709538,穩懋元大98購09,"5,000","5,000",0,0.00,100.00
3274,709539,鈺太元大99購03,"1,000","1,000",0,0.00,100.00
3275,709540,雍智元富98購01,"4,000","4,000",0,0.00,100.00
3276,709541,環球晶中信99購03,"5,000","5,000",0,0.00,100.00
3277,709542,大江凱基9A購01,"1,049","1,049",0,0.00,100.00
3278,709543,中美晶凱基9A購02,500,500,0,0.00,100.00
3279,709544,台半凱基98購02,500,500,0,0.00,100.00
3280,709545,安勤凱基98購01,500,500,0,0.00,100.00
3281,709546,環球晶凱基99購05,500,500,0,0.00,100.00
3282,709547,穩懋凱基98購09,500,500,0,0.00,100.00
3283,709548,威剛統一99購01,"5,500","5,500",0,0.00,100.00
3284,709549,網家統一9A購01,"5,000","5,000",0,0.00,100.00
3285,709550,環球晶統一99購03,"17,000","17,000",0,0.00,100.00
3286,709551,大江元大99購02,"1,000","1,000",0,0.00,100.00
3287,709552,神盾元大99購04,"1,000","1,000",0,0.00,100.00
3288,709553,博智元大98購03,"1,000","1,000",0,0.00,100.00
3289,709554,群聯元大99購03,500,500,0,0.00,100.00
3290,709555,譜瑞元大98購06,"5,000","5,000",0,0.00,100.00
3291,709556,威剛國票99購01,"1,000","1,000",0,0.00,100.00
3292,709557,神盾國票99購01,"2,000","2,000",0,0.00,100.00
3293,709558,廣明國票99購01,"1,000","1,000",0,0.00,100.00
3294,709559,環球晶國票99購01,"1,000","1,000",0,0.00,100.00
3295,709560,雙美國票99購02,500,500,0,0.00,100.00
3296,709561,聚積國泰99購01,"3,000","3,000",0,0.00,100.00
3297,709562,中美晶群益98購03,500,500,0,0.00,100.00
3298,709563,合晶群益98購02,"1,600","1,600",0,0.00,100.00
3299,709564,旺矽群益99購01,"1,600","1,600",0,0.00,100.00
3300,709565,宣德群益98購02,"5,000","5,000",0,0.00,100.00
3301,709566,鈺太群益98購03,"5,000","5,000",0,0.00,100.00
3302,709567,穩懋台新98購02,"5,000","5,000",0,0.00,100.00
3303,709568,原相亞東99購02,800,800,0,0.00,100.00
3304,709569,群聯亞東98購01,500,500,0,0.00,100.00
3305,709570,直得永豐98購01,500,500,0,0.00,100.00
3306,709571,網龍永豐98購02,"2,000","2,000",0,0.00,100.00
3307,709572,聚積永豐98購01,"1,054","1,054",0,0.00,100.00
3308,709573,鈺太永豐98購01,"1,000","1,000",0,0.00,100.00
3309,709574,元太台新98購02,"5,000","5,000",0,0.00,100.00
3310,709575,中美晶元大98購06,"10,000","10,000",0,0.00,100.00
3311,709576,原相元大9A購03,"5,000","5,000",0,0.00,100.00
3312,709577,泰博元大98購01,600,600,0,0.00,100.00
3313,709578,聚積元大9A購01,"1,000","1,000",0,0.00,100.00
3314,709579,環球晶元大98購15,"10,000","10,000",0,0.00,100.00
3315,709580,宇峻中信98購01,"5,000","5,000",0,0.00,100.00
3316,709581,原相統一99購02,"5,000","5,000",0,0.00,100.00
3317,709582,雙鴻統一99購02,"2,800","5,000",-2200,-44.00,100.00
3318,709583,大宇資凱基99購01,500,500,0,0.00,100.00
3319,709584,威剛凱基98購01,500,500,0,0.00,100.00
3320,709585,博智凱基9A購01,"5,609","5,609",0,0.00,100.00
3321,709586,精測凱基99購02,500,500,0,0.00,100.00
3322,709587,譜瑞凱基98購02,541,541,0,0.00,100.00
3323,709588,中美晶群益98購04,"1,700","1,700",0,0.00,100.00
3324,709589,元太群益99購01,"1,500","1,500",0,0.00,100.00
3325,709590,網家群益98購03,"1,500","1,500",0,0.00,100.00
3326,709591,譜瑞群益98購03,"1,600","1,600",0,0.00,100.00
3327,709592,泰博國票99購03,600,600,0,0.00,100.00
3328,709593,合晶國泰99購02,"1,500","1,500",0,0.00,100.00
3329,709594,保瑞國泰9A購01,"4,000","4,000",0,0.00,100.00
3330,709595,璟德兆豐99購01,"10,000","10,000",0,0.00,100.00
3331,709596,亞泰永豐99購02,"1,500","1,500",0,0.00,100.00
3332,709597,保瑞永豐98購01,"1,000","1,000",0,0.00,100.00
3333,709598,建榮永豐99購03,"5,000","5,000",0,0.00,100.00
3334,709599,神盾永豐98購01,"5,000","5,000",0,0.00,100.00
3335,709600,新鉅科永豐98購02,"1,300","1,300",0,0.00,100.00
3336,709601,雙美永豐99購02,"5,000","5,000",0,0.00,100.00
3337,709602,穩懋永豐98購03,"1,500","1,500",0,0.00,100.00
3338,709603,晟德永豐98購01,"1,000","1,000",0,0.00,100.00
3339,709604,鈊象永豐98購03,"5,000","5,000",0,0.00,100.00
3340,709605,中美晶元富99購02,"5,000","5,000",0,0.00,100.00
3341,709606,尼克森元富98購01,"5,000","5,000",0,0.00,100.00
3342,709607,博智元富98購02,"5,000","5,000",0,0.00,100.00
3343,709608,網龍元富98購01,"5,000","5,000",0,0.00,100.00
3344,709609,穩懋元富02購01,"4,500","4,500",0,0.00,100.00
3345,709610,穩懋元富02購02,"3,500","3,500",0,0.00,100.00
3346,709611,穩懋元富02購03,"3,500","3,500",0,0.00,100.00
3347,709612,穩懋元富02購04,"3,500","3,500",0,0.00,100.00
3348,709613,凡甲凱基98購02,500,500,0,0.00,100.00
3349,709614,中美晶凱基99購03,500,500,0,0.00,100.00
3350,709615,緯軟凱基98購04,500,500,0,0.00,100.00
3351,709616,大江兆豐99購01,"5,000","5,000",0,0.00,100.00
3352,709617,大江群益98購03,"1,600","1,600",0,0.00,100.00
3353,709618,安勤群益98購01,"2,500","2,500",0,0.00,100.00
3354,709619,杰力群益98購01,"5,000","5,000",0,0.00,100.00
3355,709620,群聯群益98購03,500,500,0,0.00,100.00
3356,709621,環球晶群益98購04,"1,550","1,550",0,0.00,100.00
3357,709622,M31永豐98購02,"1,500","1,500",0,0.00,100.00
3358,709623,尼克森永豐98購02,"3,000","3,000",0,0.00,100.00
3359,709624,泰博永豐99購01,"1,500","2,000",-500,-25.00,100.00
3360,709625,力旺國票99購01,700,"1,000",-300,-30.00,100.00
3361,709626,建榮國票9A購01,500,500,0,0.00,100.00
3362,709627,博智國票99購01,800,800,0,0.00,100.00
3363,709628,優群國票99購01,500,500,0,0.00,100.00
3364,709629,環球晶國票99購02,500,500,0,0.00,100.00
3365,709630,聯亞國票99購03,500,500,0,0.00,100.00
3366,709631,大中元大98購01,"1,500","1,500",0,0.00,100.00
3367,709632,合晶元大99購01,"8,000","8,000",0,0.00,100.00
3368,709633,宜鼎元大99購01,"1,000","1,000",0,0.00,100.00
3369,709634,保瑞元大98購02,"8,000","8,000",0,0.00,100.00
3370,709635,譜瑞元大98購07,"8,000","8,000",0,0.00,100.00
3371,709636,晟德元大98購01,"1,000","1,000",0,0.00,100.00
3372,709637,安勤元富98購01,"4,000","4,000",0,0.00,100.00
3373,709638,威剛富邦9A購01,"10,000","10,000",0,0.00,100.00
3374,709639,雙鴻富邦99購01,"9,000","9,000",0,0.00,100.00
3375,709640,博智台新98購01,"5,000","5,000",0,0.00,100.00
3376,709641,久元群益98購01,"1,600","1,600",0,0.00,100.00
3377,709642,群聯群益98購04,500,500,0,0.00,100.00
3378,709643,聖暉群益98購01,"2,000","2,000",0,0.00,100.00
3379,709644,璟德中信98購01,"5,000","5,000",0,0.00,100.00
3380,709645,合晶統一9A購01,"5,000","5,000",0,0.00,100.00
3381,709646,神盾統一99購01,"5,000","5,000",0,0.00,100.00
3382,709647,環球晶統一99購04,"15,000","15,000",0,0.00,100.00
3383,709648,穩懋統一98購06,"20,000","20,000",0,0.00,100.00
3384,709649,中美晶凱基99購04,500,500,0,0.00,100.00
3385,709650,精測凱基98購05,500,500,0,0.00,100.00
3386,709651,聯亞凱基99購04,500,500,0,0.00,100.00
3387,709652,大學光國票99購01,500,500,0,0.00,100.00
3388,709653,原相國票99購02,"1,000","1,500",-500,-33.33,100.00
3389,709654,安勤國泰99購01,"1,400","1,400",0,0.00,100.00
3390,709655,大江元大98購03,"1,000","1,000",0,0.00,100.00
3391,709656,中美晶元大99購03,"6,000","6,000",0,0.00,100.00
3392,709657,宇峻元大99購03,"1,000","1,000",0,0.00,100.00
3393,709658,博智元大99購01,"1,000","1,000",0,0.00,100.00
3394,709659,網家元大99購02,"5,000","5,000",0,0.00,100.00
3395,709660,環球晶元大98購16,"8,000","8,000",0,0.00,100.00
3396,709661,環球晶元大99購02,"8,000","8,000",0,0.00,100.00
3397,709662,穩懋元大98購10,"5,000","5,000",0,0.00,100.00
3398,709663,譜瑞元大98購08,"5,000","5,000",0,0.00,100.00
3399,709664,神盾第一9C購02,"5,000","5,000",0,0.00,100.00
3400,709665,台半永豐98購01,"1,000","1,000",0,0.00,100.00
3401,709666,兆利永豐98購02,"1,000","1,000",0,0.00,100.00
3402,709667,金居永豐98購02,"1,000","1,000",0,0.00,100.00
3403,709668,宣德永豐98購03,"1,000","1,000",0,0.00,100.00
3404,709669,博智永豐99購01,"2,500","2,500",0,0.00,100.00
3405,709670,晶焱永豐98購03,"1,500","1,500",0,0.00,100.00
3406,709671,雍智永豐99購01,"2,075","2,075",0,0.00,100.00
3407,709672,環宇永豐98購03,"1,000","1,000",0,0.00,100.00
3408,709673,環球晶元富98購04,500,500,0,0.00,100.00
3409,709674,力旺元大98購01,"5,000","5,000",0,0.00,100.00
3410,709675,力旺元大98購02,"6,000","6,000",0,0.00,100.00
3411,709676,中美晶元大98購08,"6,000","6,000",0,0.00,100.00
3412,709677,聚積元大99購01,"1,000","1,000",0,0.00,100.00
3413,709678,聯亞元大98購05,"1,000","1,000",0,0.00,100.00
3414,709679,譜瑞元大98購09,"8,000","8,000",0,0.00,100.00
3415,709680,中美晶國票99購01,"1,000","1,000",0,0.00,100.00
3416,709681,宣德國票98購02,"1,500","3,000",-1500,-50.00,100.00
3417,709682,建榮國票9A購02,500,500,0,0.00,100.00
3418,709683,網家國票99購02,600,600,0,0.00,100.00
3419,709684,雍智國泰9A購01,"4,000","4,000",0,0.00,100.00
3420,709685,安勤統一98購01,"2,000","5,000",-3000,-60.00,100.00
3421,709686,元太中信9A購01,"5,000","5,000",0,0.00,100.00
3422,709687,台燿中信9A購01,"5,000","5,000",0,0.00,100.00
3423,709688,合晶中信9A購02,"10,000","10,000",0,0.00,100.00
3424,709689,中美晶凱基99購05,500,500,0,0.00,100.00
3425,709690,六角凱基99購03,500,500,0,0.00,100.00
3426,709691,智崴凱基98購01,500,500,0,0.00,100.00
3427,709692,昇達科永豐98購01,"1,000","1,000",0,0.00,100.00
3428,709693,建榮永豐99購04,"5,000","5,000",0,0.00,100.00
3429,709694,順達永豐98購01,500,500,0,0.00,100.00
3430,709695,精測永豐98購01,"1,000","1,000",0,0.00,100.00
3431,709696,穩懋永豐98購04,"2,000","2,000",0,0.00,100.00
3432,709697,鈊象永豐99購01,"5,000","5,000",0,0.00,100.00
