,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
5128,711535,順達永豐9B購02,"5,000","5,000",0,0.00,100.00
5129,711536,新鉅科永豐9B購01,"5,000","5,000",0,0.00,100.00
5130,711537,優群永豐9B購02,"5,000","5,000",0,0.00,100.00
5131,711538,晟德永豐9B購02,"5,000","5,000",0,0.00,100.00
5132,711539,大田國票9C購01,"5,000","5,000",0,0.00,100.00
5133,711540,直得國票9C購01,"5,000","5,000",0,0.00,100.00
5134,711541,新普國票9C購01,"5,000","5,000",0,0.00,100.00
5135,711542,環球晶國票9C購03,"5,000","5,000",0,0.00,100.00
5136,711543,宏捷科兆豐9C購01,"5,000","5,000",0,0.00,100.00
5137,711544,精測兆豐9C購01,"5,000","5,000",0,0.00,100.00
5138,711545,晟德兆豐9C購01,"5,000","5,000",0,0.00,100.00
5139,711546,頎邦元富9B購01,"5,000","5,000",0,0.00,100.00
5140,711547,宏捷科國泰02購01,"5,000","5,000",0,0.00,100.00
5141,711548,優群國泰01購01,"5,000","5,000",0,0.00,100.00
5142,711549,晟德國泰02購01,"5,000","5,000",0,0.00,100.00
5143,711550,鈊象國泰02購01,"5,000","5,000",0,0.00,100.00
5144,711551,威剛群益01購01,"5,000","5,000",0,0.00,100.00
5145,711552,碩禾群益9C購01,"5,000","5,000",0,0.00,100.00
5146,711553,精測群益01購01,"5,000","5,000",0,0.00,100.00
5147,711554,宏捷科元大01購01,"6,000","6,000",0,0.00,100.00
5148,711555,原相元大01購03,"5,000","5,000",0,0.00,100.00
5149,711556,精測元大9C購04,"5,000","5,000",0,0.00,100.00
5150,711557,優群元大01購01,"5,000","5,000",0,0.00,100.00
5151,711558,穩懋元大9C購02,"6,000","6,000",0,0.00,100.00
5152,711559,穩懋元大9C購03,"8,000","8,000",0,0.00,100.00
5153,711560,六角統一02購01,"5,000","5,000",0,0.00,100.00
5154,711561,瓦城統一01購02,"15,000","15,000",0,0.00,100.00
5155,711562,直得統一02購01,"5,000","5,000",0,0.00,100.00
5156,711563,凡甲凱基02購01,"5,000","5,000",0,0.00,100.00
5157,711564,瓦城凱基02購01,"5,000","5,000",0,0.00,100.00
5158,711565,新普凱基9C購01,"5,000","5,000",0,0.00,100.00
5159,711566,精測凱基9C購01,"5,000","5,000",0,0.00,100.00
5160,711567,雙鴻凱基9C購02,"5,000","5,000",0,0.00,100.00
5161,711568,頎邦凱基9C購02,"5,000","5,000",0,0.00,100.00
5162,711569,大學光國票01購01,"5,000","5,000",0,0.00,100.00
5163,711570,智擎國票01購01,"5,000","5,000",0,0.00,100.00
5164,711571,新鉅科國票01購01,"5,000","5,000",0,0.00,100.00
5165,711572,力旺中信9C購01,"5,000","5,000",0,0.00,100.00
5166,711573,譜瑞中信06購01,"5,000","5,000",0,0.00,100.00
5167,711574,瓦城永豐9C購01,"5,000","5,000",0,0.00,100.00
5168,711575,威剛永豐9C購01,"5,000","5,000",0,0.00,100.00
5169,711576,新普永豐9C購01,"5,000","5,000",0,0.00,100.00
5170,711577,環球晶永豐9C購01,"5,000","5,000",0,0.00,100.00
5171,711578,雙美永豐9C購01,"5,000","5,000",0,0.00,100.00
5172,711579,原相元富03購02,"5,000","5,000",0,0.00,100.00
5173,711580,智擎元富03購01,"5,000","5,000",0,0.00,100.00
5174,711581,群聯元富9C購01,"5,000","5,000",0,0.00,100.00
5175,711582,譜瑞元富9C購01,"5,000","5,000",0,0.00,100.00
5176,711583,元太兆豐01購01,"5,000","5,000",0,0.00,100.00
5177,711584,合晶兆豐01購01,"5,000","5,000",0,0.00,100.00
5178,711585,宜鼎兆豐01購01,"5,000","5,000",0,0.00,100.00
5179,711586,精華兆豐01購01,"5,000","5,000",0,0.00,100.00
5180,711587,優群兆豐9C購01,"5,000","5,000",0,0.00,100.00
5181,711588,大江群益9C購02,"5,000","5,000",0,0.00,100.00
5182,711589,瓦城群益01購01,"5,000","5,000",0,0.00,100.00
5183,711590,直得群益9C購01,"5,000","5,000",0,0.00,100.00
5184,711591,鈊象群益9C購01,"5,000","5,000",0,0.00,100.00
5185,711592,弘塑兆豐01購01,"5,000","5,000",0,0.00,100.00
5186,711593,環球晶兆豐9C購01,"5,000","5,000",0,0.00,100.00
5187,711594,直得元大9C購01,"8,000","8,000",0,0.00,100.00
5188,711595,金居元大9C購02,"5,000","5,000",0,0.00,100.00
5189,711596,原相元大01購04,"5,000","5,000",0,0.00,100.00
5190,711597,網家元大01購01,"5,000","5,000",0,0.00,100.00
5191,711598,聯亞元大9C購02,"5,000","5,000",0,0.00,100.00
5192,711599,穩懋元大9C購04,"6,000","6,000",0,0.00,100.00
5193,711600,M31富邦01購01,"10,000","10,000",0,0.00,100.00
5194,711601,群聯國票01購01,"5,000","5,000",0,0.00,100.00
5195,711602,聯亞國票9C購02,"5,000","5,000",0,0.00,100.00
5196,711603,穩懋國票01購01,"5,000","5,000",0,0.00,100.00
5197,711604,旺矽凱基9C購01,"5,000","5,000",0,0.00,100.00
5198,711605,譜瑞凱基02購01,"5,000","5,000",0,0.00,100.00
5199,711606,精測麥證01購01,"5,000","5,000",0,0.00,100.00
5200,711607,伍豐統一02購01,"5,000","5,000",0,0.00,100.00
5201,711608,原相統一01購02,"5,000","5,000",0,0.00,100.00
5202,711609,宏捷科永豐9C購01,"5,000","5,000",0,0.00,100.00
5203,711610,原相永豐9C購01,"5,000","5,000",0,0.00,100.00
5204,711611,雙鴻永豐9C購01,"5,000","5,000",0,0.00,100.00
5205,711612,鈊象永豐9C購01,"5,000","5,000",0,0.00,100.00
5206,711613,台燿群益9C購01,"5,000","5,000",0,0.00,100.00
5207,711614,信驊群益9C購01,"5,000","5,000",0,0.00,100.00
5208,711615,新鉅科群益9C購01,"5,000","5,000",0,0.00,100.00
5209,711616,宏捷科富邦01購01,"10,000","10,000",0,0.00,100.00
5210,711617,頎邦富邦02購01,"10,000","10,000",0,0.00,100.00
5211,711618,宜特元大9C購01,"6,000","6,000",0,0.00,100.00
5212,711619,群聯元大9C購01,"6,000","6,000",0,0.00,100.00
5213,711620,智擎中信02購01,"5,000","5,000",0,0.00,100.00
5214,711621,力旺永豐9C購01,"5,000","5,000",0,0.00,100.00
5215,711622,伍豐永豐9C購01,"5,000","5,000",0,0.00,100.00
5216,711623,旺矽永豐01購01,"5,000","5,000",0,0.00,100.00
5217,711624,優群永豐9C購01,"5,000","5,000",0,0.00,100.00
5218,711625,M31國票9C購02,"5,000","5,000",0,0.00,100.00
5219,711626,凡甲兆豐9C購01,"5,000","5,000",0,0.00,100.00
5220,711627,M31統一01購01,"5,000","5,000",0,0.00,100.00
5221,711628,伍豐統一01購01,"5,000","5,000",0,0.00,100.00
5222,711629,智擎統一02購01,"5,000","5,000",0,0.00,100.00
5223,711630,穩懋統一9C購06,"8,000","8,000",0,0.00,100.00
5224,711631,譜瑞統一02購02,"15,000","15,000",0,0.00,100.00
5225,711632,M31凱基9C購01,"5,000","5,000",0,0.00,100.00
5226,711633,力旺凱基01購01,"5,000","5,000",0,0.00,100.00
5227,711634,宏捷科凱基01購01,"5,000","5,000",0,0.00,100.00
5228,711635,聖暉凱基9C購01,"5,000","5,000",0,0.00,100.00
5229,711636,網家凱基02購01,"5,000","5,000",0,0.00,100.00
5230,711637,碩禾台新9C購02,"5,000","5,000",0,0.00,100.00
5231,711638,M31元大9C購01,"5,000","5,000",0,0.00,100.00
5232,711639,元太元大9C購01,"10,000","10,000",0,0.00,100.00
5233,711640,元太元大9C購02,"5,000","5,000",0,0.00,100.00
5234,711641,鈊象元大9C購07,"5,000","5,000",0,0.00,100.00
5235,711642,M31凱基01購01,"5,000","5,000",0,0.00,100.00
5236,711643,台半凱基9C購01,"5,000","5,000",0,0.00,100.00
5237,711644,智擎凱基9C購01,"5,000","5,000",0,0.00,100.00
5238,711645,優群凱基01購01,"5,000","5,000",0,0.00,100.00
5239,711646,鈊象凱基9C購03,"5,000","5,000",0,0.00,100.00
5240,711647,鈊象凱基9C購04,"5,000","5,000",0,0.00,100.00
5241,711648,智擎國泰02購01,"5,000","5,000",0,0.00,100.00
5242,711649,聚積群益9C購01,"5,000","5,000",0,0.00,100.00
5243,711650,鈊象群益9C購02,"5,000","5,000",0,0.00,100.00
5244,711651,新普富邦01購01,"10,000","10,000",0,0.00,100.00
5245,711652,穩懋富邦01購02,"10,000","10,000",0,0.00,100.00
5246,711653,精測第一9C購01,"5,000","5,000",0,0.00,100.00
5247,711654,元太中信06購01,"5,000","5,000",0,0.00,100.00
5248,711655,中美晶永豐9C購01,"5,000","5,000",0,0.00,100.00
5249,711656,合晶永豐9C購01,"5,000","5,000",0,0.00,100.00
5250,711657,晶焱永豐9C購01,"5,000","5,000",0,0.00,100.00
5251,711658,環球晶永豐9C購02,"5,000","5,000",0,0.00,100.00
5252,711659,穩懋永豐9C購01,"5,000","5,000",0,0.00,100.00
5253,711660,鈊象永豐9C購02,"5,000","5,000",0,0.00,100.00
5254,711661,鈺太永豐9C購01,"5,000","5,000",0,0.00,100.00
5255,711662,信昌電國票01購01,"5,000","5,000",0,0.00,100.00
5256,711663,網家國票01購01,"5,000","5,000",0,0.00,100.00
5257,711664,聯亞國票01購01,"5,000","5,000",0,0.00,100.00
5258,711665,穩懋國票01購02,"5,000","5,000",0,0.00,100.00
5259,711666,鈊象國票01購01,"5,000","5,000",0,0.00,100.00
5260,711667,鈊象兆豐01購01,"5,000","5,000",0,0.00,100.00
5261,711668,力旺元富9C購01,"5,000","5,000",0,0.00,100.00
5262,711669,碩禾元富03購01,"5,000","5,000",0,0.00,100.00
5263,711670,精測元富9C購01,"5,000","5,000",0,0.00,100.00
5264,711671,大江統一01購01,"5,000","5,000",0,0.00,100.00
5265,711672,邦特統一01購01,"5,000","5,000",0,0.00,100.00
5266,711673,信驊統一02購01,"5,000","5,000",0,0.00,100.00
5267,711674,原相統一01購03,"5,000","5,000",0,0.00,100.00
5268,711675,智擎統一01購01,"15,000","15,000",0,0.00,100.00
5269,711676,緯軟統一01購01,"5,000","5,000",0,0.00,100.00
5270,711677,璟德統一02購01,"5,000","5,000",0,0.00,100.00
5271,711678,穩懋統一01購03,"9,000","9,000",0,0.00,100.00
5272,711679,元太麥證9C購01,"10,000","10,000",0,0.00,100.00
5273,711680,鈊象麥證01購01,"5,000","5,000",0,0.00,100.00
5274,711681,大江國泰02購01,"5,000",0,"5,000",0.00,100.00
5275,711682,合晶國泰02購01,"5,000",0,"5,000",0.00,100.00
5276,711683,大江群益9C購03,"5,000",0,"5,000",0.00,100.00
5277,711684,群聯群益01購01,"5,000",0,"5,000",0.00,100.00
5278,711685,精測群益01購02,"5,000",0,"5,000",0.00,100.00
5279,711686,網家群益9C購01,"5,000",0,"5,000",0.00,100.00
5280,711687,鈊象富邦01購01,"10,000",0,"10,000",0.00,100.00
5281,711688,原相凱基02購01,"5,000",0,"5,000",0.00,100.00
5282,711689,神盾凱基02購01,"5,000",0,"5,000",0.00,100.00
5283,711690,精測凱基02購01,"5,000",0,"5,000",0.00,100.00
5284,711691,精華凱基9C購01,"5,000",0,"5,000",0.00,100.00
5285,711692,環球晶凱基02購01,"5,000",0,"5,000",0.00,100.00
5286,711693,穩懋凱基02購01,"5,000",0,"5,000",0.00,100.00
5287,711694,譜瑞凱基01購01,"5,000",0,"5,000",0.00,100.00
5288,711695,鈊象凱基02購01,"5,000",0,"5,000",0.00,100.00
5289,711696,中美晶國票01購01,"5,000",0,"5,000",0.00,100.00
5290,711697,晶焱國票01購01,"5,000",0,"5,000",0.00,100.00
5291,711698,穩懋麥證9C購01,"13,000",0,"13,000",0.00,100.00
5292,711699,大江統一01購02,"10,000",0,"10,000",0.00,100.00
5293,711700,中美晶統一02購01,"5,000",0,"5,000",0.00,100.00
5294,711701,元太統一03購01,"5,000",0,"5,000",0.00,100.00
5295,711702,合晶統一02購01,"5,000",0,"5,000",0.00,100.00
5296,711703,旺矽統一02購01,"5,000",0,"5,000",0.00,100.00
5297,711704,新普統一01購01,"13,000",0,"13,000",0.00,100.00
5298,711705,晟德統一9C購01,"15,000",0,"15,000",0.00,100.00
5299,711706,邦特中信9C購01,"5,000",0,"5,000",0.00,100.00
5300,711707,大江永豐9C購01,"5,000",0,"5,000",0.00,100.00
5301,711708,宏捷科永豐9C購02,"5,000",0,"5,000",0.00,100.00
5302,711709,皇田永豐9C購01,"5,000",0,"5,000",0.00,100.00
5303,711710,業強永豐9C購01,"5,000",0,"5,000",0.00,100.00
5304,711711,精華永豐9C購01,"5,000",0,"5,000",0.00,100.00
5305,711712,緯軟永豐9C購01,"5,000",0,"5,000",0.00,100.00
5306,711713,晟德永豐9C購01,"5,000",0,"5,000",0.00,100.00
5307,711714,鈊象永豐9C購03,"5,000",0,"5,000",0.00,100.00
5308,711715,M31元大01購01,"5,000",0,"5,000",0.00,100.00
5309,711716,六角元大9C購01,"5,000",0,"5,000",0.00,100.00
5310,711717,旺矽元大01購01,"5,000",0,"5,000",0.00,100.00
5311,711718,金居元大9C購03,"5,000",0,"5,000",0.00,100.00
5312,711719,茂達元大9C購01,"5,000",0,"5,000",0.00,100.00
5313,711720,神準元大9C購01,"5,000",0,"5,000",0.00,100.00
5314,711721,博智元大01購01,"5,000",0,"5,000",0.00,100.00
5315,711722,新鉅科元大9C購01,"8,000",0,"8,000",0.00,100.00
5316,711723,緯軟元大9C購01,"5,000",0,"5,000",0.00,100.00
5317,711724,環球晶元大9C購05,"6,000",0,"6,000",0.00,100.00
5318,711725,環球晶元大9C購06,"8,000",0,"8,000",0.00,100.00
5319,711726,聯亞元富9C購01,"5,000",0,"5,000",0.00,100.00
5320,711727,威剛兆豐01購01,"5,000",0,"5,000",0.00,100.00
5321,711728,雙鴻兆豐01購01,"5,000",0,"5,000",0.00,100.00
5322,711729,晟德兆豐01購01,"5,000",0,"5,000",0.00,100.00
5323,711730,鈺太兆豐01購01,"5,000",0,"5,000",0.00,100.00
5324,711731,精測台新9C購01,"5,000",0,"5,000",0.00,100.00
5325,711732,博智國泰02購01,"5,000",0,"5,000",0.00,100.00
5326,711733,璟德國泰02購01,"5,000",0,"5,000",0.00,100.00
5327,711734,雙鴻國泰02購01,"5,700",0,"5,700",0.00,100.00
5328,711735,晟德國泰02購02,"5,000",0,"5,000",0.00,100.00
5329,711736,環球晶中信03購01,"5,000",0,"5,000",0.00,100.00
5330,711737,台半永豐9C購01,"5,000",0,"5,000",0.00,100.00
5331,711738,宜鼎永豐9C購01,"5,000",0,"5,000",0.00,100.00
5332,711739,欣銓永豐9C購01,"5,000",0,"5,000",0.00,100.00
5333,711740,金可永豐9C購01,"5,000",0,"5,000",0.00,100.00
5334,711741,精測永豐9C購01,"5,000",0,"5,000",0.00,100.00
5335,711742,元太元大9C購03,"5,000",0,"5,000",0.00,100.00
5336,711743,台燿元大9C購02,"5,000",0,"5,000",0.00,100.00
5337,711744,邦特元大9C購01,"8,000",0,"8,000",0.00,100.00
5338,711745,新普元大01購01,"6,000",0,"6,000",0.00,100.00
5339,711746,穩懋元大9C購06,"10,000",0,"10,000",0.00,100.00
5340,711747,大江群益01購01,"5,000",0,"5,000",0.00,100.00
5341,711748,欣銓群益01購01,"5,000",0,"5,000",0.00,100.00
5342,711749,雍智群益9C購01,"5,000",0,"5,000",0.00,100.00
5343,711750,精測群益01購03,"5,000",0,"5,000",0.00,100.00
5344,711751,廣明群益9C購01,"5,000",0,"5,000",0.00,100.00
5345,711752,緯軟群益9C購01,"5,000",0,"5,000",0.00,100.00
5346,711753,璟德群益9C購01,"5,000",0,"5,000",0.00,100.00
5347,711754,環球晶群益01購01,"5,000",0,"5,000",0.00,100.00
5348,711755,M31國票01購01,"5,000",0,"5,000",0.00,100.00
5349,711756,金可國票01購01,"5,000",0,"5,000",0.00,100.00
5350,711757,精華國票01購01,"5,000",0,"5,000",0.00,100.00
5351,711758,璟德國票01購01,"5,000",0,"5,000",0.00,100.00
5352,711759,雙鴻國票02購01,"5,000",0,"5,000",0.00,100.00
5353,711760,璟德兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5354,711761,宏捷科元富9C購04,"5,000",0,"5,000",0.00,100.00
5355,711762,邦特元富03購01,"5,000",0,"5,000",0.00,100.00
5356,711763,優群富邦01購01,"6,000",0,"6,000",0.00,100.00
5357,711764,大江凱基02購01,"5,000",0,"5,000",0.00,100.00
5358,711765,中美晶凱基02購01,"5,000",0,"5,000",0.00,100.00
5359,711766,精測凱基02購02,"5,000",0,"5,000",0.00,100.00
5360,711767,晟德凱基02購01,"5,000",0,"5,000",0.00,100.00
5361,711768,中美晶統一01購01,"5,000",0,"5,000",0.00,100.00
5362,711769,合晶統一01購01,"5,000",0,"5,000",0.00,100.00
5363,711770,威剛統一01購01,"5,000",0,"5,000",0.00,100.00
5364,711771,皇田統一01購01,"5,000",0,"5,000",0.00,100.00
5365,711772,緯軟統一01購02,"5,000",0,"5,000",0.00,100.00
5366,711773,建榮麥證9C購01,"8,000",0,"8,000",0.00,100.00
5367,711774,原相麥證9C購01,"5,000",0,"5,000",0.00,100.00
5368,711775,晟德富邦9C購01,"10,000",0,"10,000",0.00,100.00
5369,711776,M31元大01購02,"8,000",0,"8,000",0.00,100.00
5370,711777,六角元大9C購02,"8,000",0,"8,000",0.00,100.00
5371,711778,信驊元大01購01,"6,000",0,"6,000",0.00,100.00
5372,711779,信驊元大9C購03,"10,000",0,"10,000",0.00,100.00
5373,711780,璟德元大9C購01,"8,000",0,"8,000",0.00,100.00
5374,711781,環球晶元大9C購07,"6,000",0,"6,000",0.00,100.00
5375,711782,聯亞元大01購01,"5,000",0,"5,000",0.00,100.00
5376,711783,譜瑞元大01購01,"6,000",0,"6,000",0.00,100.00
5377,711784,譜瑞元大9C購01,"5,000",0,"5,000",0.00,100.00
5378,711785,鈊象元大9C購09,"8,000",0,"8,000",0.00,100.00
5379,711786,信驊富邦01購01,"10,000",0,"10,000",0.00,100.00
5380,711787,久元群益01購01,"5,000",0,"5,000",0.00,100.00
5381,711788,元太群益01購01,"5,000",0,"5,000",0.00,100.00
5382,711789,台半群益9C購01,"5,000",0,"5,000",0.00,100.00
5383,711790,南光群益9C購01,"5,000",0,"5,000",0.00,100.00
5384,711791,智擎群益9C購01,"5,000",0,"5,000",0.00,100.00
5385,711792,新普群益02購01,"5,000",0,"5,000",0.00,100.00
5386,711793,聖暉群益9C購01,"5,000",0,"5,000",0.00,100.00
5387,711794,環球晶群益01購02,"5,000",0,"5,000",0.00,100.00
5388,711795,環球晶群益01購03,"5,000",0,"5,000",0.00,100.00
5389,711796,譜瑞群益9C購01,"5,000",0,"5,000",0.00,100.00
5390,711797,晟德群益9C購01,"5,000",0,"5,000",0.00,100.00
5391,711798,鈊象群益9C購04,"5,000",0,"5,000",0.00,100.00
5392,711799,台燿凱基01購01,"5,000",0,"5,000",0.00,100.00
5393,711800,邦特凱基01購01,"5,000",0,"5,000",0.00,100.00
5394,711801,璟德凱基01購01,"5,000",0,"5,000",0.00,100.00
5395,711802,M31統一9C購02,"5,000",0,"5,000",0.00,100.00
5396,711803,大江統一01購03,"5,000",0,"5,000",0.00,100.00
5397,711804,六角統一01購01,"5,000",0,"5,000",0.00,100.00
5398,711805,台半統一01購01,"5,000",0,"5,000",0.00,100.00
5399,711806,邦特統一01購02,"5,000",0,"5,000",0.00,100.00
5400,711807,金可統一01購01,"5,000",0,"5,000",0.00,100.00
5401,711808,智擎統一9C購02,"5,000",0,"5,000",0.00,100.00
5402,711809,璟德統一01購01,"5,000",0,"5,000",0.00,100.00
5403,711810,晟德中信9C購01,"5,000",0,"5,000",0.00,100.00
5404,711811,金居元富9C購01,"5,000",0,"5,000",0.00,100.00
5405,711812,璟德元富9C購01,"5,000",0,"5,000",0.00,100.00
5406,711813,環球晶兆豐9C購02,"5,000",0,"5,000",0.00,100.00
5407,711814,信驊麥證9C購01,"10,000",0,"10,000",0.00,100.00
5408,711815,精測國泰01購01,"5,000",0,"5,000",0.00,100.00
5409,711816,環球晶國泰02購01,"5,000",0,"5,000",0.00,100.00
5410,711817,力旺群益01購01,"5,000",0,"5,000",0.00,100.00
5411,711818,中美晶群益9C購01,"5,000",0,"5,000",0.00,100.00
5412,711819,六角群益9C購01,"5,000",0,"5,000",0.00,100.00
5413,711820,旺矽群益9C購01,"5,000",0,"5,000",0.00,100.00
5414,711821,茂達群益01購01,"5,000",0,"5,000",0.00,100.00
5415,711822,緯軟群益01購01,"5,000",0,"5,000",0.00,100.00
5416,711823,鈺太群益01購01,"5,000",0,"5,000",0.00,100.00
5417,711824,頎邦群益01購01,"5,000",0,"5,000",0.00,100.00
5418,711825,中美晶元大9C購01,"8,000",0,"8,000",0.00,100.00
5419,711826,中美晶元大9C購02,"10,000",0,"10,000",0.00,100.00
5420,711827,太醫元大01購01,"10,000",0,"10,000",0.00,100.00
5421,711828,原相元大02購01,"8,000",0,"8,000",0.00,100.00
5422,711829,精測元大01購01,"5,000",0,"5,000",0.00,100.00
5423,711830,精測元大9C購06,"5,000",0,"5,000",0.00,100.00
5424,711831,優群元大9C購02,"5,000",0,"5,000",0.00,100.00
5425,711832,鈊象元大01購01,"10,000",0,"10,000",0.00,100.00
5426,711833,中美晶國票01購02,"5,000",0,"5,000",0.00,100.00
5427,711834,胡連國票01購01,"5,000",0,"5,000",0.00,100.00
5428,711835,智擎國票01購02,"5,000",0,"5,000",0.00,100.00
5429,711836,環球晶國票01購01,"5,000",0,"5,000",0.00,100.00
5430,711837,大學光永豐9C購01,"5,105",0,"5,105",0.00,100.00
5431,711838,威剛永豐9C購02,"5,000",0,"5,000",0.00,100.00
5432,711839,茂達永豐9C購01,"5,000",0,"5,000",0.00,100.00
5433,711840,原相永豐9C購02,"5,000",0,"5,000",0.00,100.00
5434,711841,環球晶永豐9C購03,"5,000",0,"5,000",0.00,100.00
5435,711842,大江元富9C購01,"5,000",0,"5,000",0.00,100.00
5436,711843,群聯元富9C購03,"5,000",0,"5,000",0.00,100.00
5437,711844,雙鴻元富9C購01,"5,000",0,"5,000",0.00,100.00
5438,711845,譜瑞元富9C購02,"5,000",0,"5,000",0.00,100.00
5439,711846,鈊象元富9C購01,"5,000",0,"5,000",0.00,100.00
5440,711847,力旺兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5441,711848,穩懋兆豐01購01,"5,000",0,"5,000",0.00,100.00
5442,711849,穩懋兆豐9C購02,"5,000",0,"5,000",0.00,100.00
5443,711850,雙鴻統一02購01,"10,000",0,"10,000",0.00,100.00
5444,711851,大學光凱基02購01,"5,000",0,"5,000",0.00,100.00
5445,711852,中美晶凱基01購01,"5,000",0,"5,000",0.00,100.00
5446,711853,金居凱基02購01,"5,000",0,"5,000",0.00,100.00
5447,711854,信驊凱基01購01,"5,000",0,"5,000",0.00,100.00
5448,711855,緯軟凱基02購01,"5,000",0,"5,000",0.00,100.00
5449,711856,緯軟凱基9C購01,"5,000",0,"5,000",0.00,100.00
5450,711857,環球晶凱基01購01,"5,000",0,"5,000",0.00,100.00
5451,711858,環球晶凱基01購02,"5,000",0,"5,000",0.00,100.00
5452,711859,譜瑞凱基9C購01,"5,000",0,"5,000",0.00,100.00
5453,711860,頎邦凱基03購01,"5,000",0,"5,000",0.00,100.00
5454,711861,力旺國泰02購01,"5,000",0,"5,000",0.00,100.00
5455,711862,威剛國泰02購01,"6,500",0,"6,500",0.00,100.00
5456,711863,雍智國泰03購01,"5,000",0,"5,000",0.00,100.00
5457,711864,中美晶中信06購01,"5,000",0,"5,000",0.00,100.00
5458,711865,中美晶中信06購02,"5,000",0,"5,000",0.00,100.00
5459,711866,穩懋中信06購01,"5,000",0,"5,000",0.00,100.00
5460,711867,穩懋中信06購02,"5,000",0,"5,000",0.00,100.00
5461,711868,大學光永豐01購01,"5,000",0,"5,000",0.00,100.00
5462,711869,原相永豐01購01,"5,000",0,"5,000",0.00,100.00
5463,711870,群聯永豐9C購01,"5,000",0,"5,000",0.00,100.00
5464,711871,雙美永豐9C購02,"5,200",0,"5,200",0.00,100.00
5465,711872,凡甲群益9C購01,"5,000",0,"5,000",0.00,100.00
5466,711873,邦特群益9C購01,"5,000",0,"5,000",0.00,100.00
5467,711874,金居群益02購01,"5,000",0,"5,000",0.00,100.00
5468,711875,晶焱群益01購01,"5,000",0,"5,000",0.00,100.00
5469,711876,聯亞群益9C購01,"5,000",0,"5,000",0.00,100.00
5470,711877,大江元大01購01,"8,000",0,"8,000",0.00,100.00
5471,711878,中美晶元大01購01,"5,000",0,"5,000",0.00,100.00
5472,711879,中美晶元大9C購03,"5,000",0,"5,000",0.00,100.00
5473,711880,邦特元大9C購02,"5,000",0,"5,000",0.00,100.00
5474,711881,信驊元大9C購04,"6,000",0,"6,000",0.00,100.00
5475,711882,信驊元大9C購05,"5,000",0,"5,000",0.00,100.00
5476,711883,群聯元大9C購02,"5,000",0,"5,000",0.00,100.00
5477,711884,網家元大9C購01,"5,000",0,"5,000",0.00,100.00
5478,711885,雙鴻元大01購01,"5,000",0,"5,000",0.00,100.00
5479,711886,鈺太元大9C購02,"8,000",0,"8,000",0.00,100.00
5480,711887,太醫國票01購01,"5,000",0,"5,000",0.00,100.00
5481,711888,信驊國票01購01,"5,000",0,"5,000",0.00,100.00
5482,711889,鈊象國票01購02,"5,000",0,"5,000",0.00,100.00
5483,711890,力旺凱基01購02,"5,000",0,"5,000",0.00,100.00
5484,711891,力旺凱基9C購01,"5,000",0,"5,000",0.00,100.00
5485,711892,元太凱基02購01,"5,000",0,"5,000",0.00,100.00
5486,711893,合晶凱基01購01,"5,000",0,"5,000",0.00,100.00
5487,711894,穩懋凱基9C購03,"5,000",0,"5,000",0.00,100.00
5488,711895,大江麥證9C購01,"10,000",0,"10,000",0.00,100.00
5489,711896,凡甲統一02購01,"5,000",0,"5,000",0.00,100.00
5490,711897,大學光統一9C購01,"5,000",0,"5,000",0.00,100.00
5491,711898,中美晶統一02購02,"5,000",0,"5,000",0.00,100.00
5492,711899,元太統一9C購03,"5,000",0,"5,000",0.00,100.00
5493,711900,欣銓統一9C購01,"5,000",0,"5,000",0.00,100.00
5494,711901,茂達統一01購01,"5,000",0,"5,000",0.00,100.00
5495,711902,緯軟統一02購01,"5,000",0,"5,000",0.00,100.00
5496,711903,優群統一01購01,"5,000",0,"5,000",0.00,100.00
5497,711904,環球晶統一01購02,"5,000",0,"5,000",0.00,100.00
5498,711905,環球晶統一02購01,"5,000",0,"5,000",0.00,100.00
5499,711906,穩懋統一01購04,"5,000",0,"5,000",0.00,100.00
5500,711907,凡甲元富9C購01,"5,000",0,"5,000",0.00,100.00
5501,711908,雍智元富9C購01,"5,000",0,"5,000",0.00,100.00
5502,711909,鈊象元富06購01,"5,000",0,"5,000",0.00,100.00
5503,711910,大學光兆豐01購01,"5,000",0,"5,000",0.00,100.00
5504,711911,原相兆豐01購01,"5,000",0,"5,000",0.00,100.00
5505,711912,聯亞兆豐9C購01,"5,000",0,"5,000",0.00,100.00
5506,72510P,原相群益96售02,"5,000","5,000",0,0.00,100.00
5507,72594P,雙鴻國泰96售03,500,500,0,0.00,100.00
5508,72595P,大江富邦96售01,"1,000","1,000",0,0.00,100.00
5509,72611P,雙鴻凱基96售02,500,500,0,0.00,100.00
5510,72623P,穩懋富邦96售02,"10,000","10,000",0,0.00,100.00
5511,72624P,櫃200第一96售02,"5,000","5,000",0,0.00,100.00
5512,72655P,穩懋統一96售03,500,500,0,0.00,100.00
5513,72661P,穩懋中信96售01,"2,000","2,000",0,0.00,100.00
5514,72662P,穩懋中信98售01,"6,000","6,000",0,0.00,100.00
5515,72674P,環球晶富邦97售02,"1,248","1,248",0,0.00,100.00
5516,72684P,大江國票96售02,0,500,-500,-100.00,100.00
5517,72686P,新普群益97售03,"1,500","1,500",0,0.00,100.00
